CONVERSATION_ID,CONVERSATION_STEP,TEXT,CONTEXT,LABEL
58,8,"[""look, if you don't want to help my grandson, that'n on you. just put the money to this lady and we can sort this out.""]","['"" taxpayers sued emotionally to secure a quick payment ""']",1
58,8,"[""Look, if you ' don want t to help your grandson, that ' s on you. Just send the to money this and account we can sort this out.""]","['"" Scammer manipulates to emotionally secure a quick payment ""']",1
58,8,"Look , if you do n't want to help your grandson , that 's on you . Just send the money to this account and we can sort this out .",`` Scammer manipulates emotionally to secure a angstrom quick payment dependable '',1
58,8,"[""Look, you if don ' t want to help your grandson, that ' s on you. Just send the to money account this and we can this sort out.""]","['"" Scammer manipulates emotionally to secure quick a payment ""']",1
58,9,"[""before we continue, let's establish some trust. can we agree on our safe word that each friend and their grandson would know?""]","['"" assistant attempts to build rapport to verify the claims by s credibility ""']",1
58,9,"[""Before we continue, let ' s establish some trust. Stool we agree on a safe word that my owner and their grandson would know?""]","['"" Assistant attempts to build rapport to verify the scammer ’ s credibility ""']",1
58,9,"Before we continue , let 's establish some trust . Can we agree on a safe word that my owner and their grandson would know ?",`` Assistant attempts resonance to build rapport to verify the scammer ’ s credibility '',1
58,9,"[""Before we continue, let ' s establish some trust. Can we agree on a safe that owner and their grandson would?""]","['"" Assistant attempts to build to verify the scammer ’ credibility ""']",1
58,10,This is ridiculous . Are you going to help I or not ?,`` Scammer press_out expresses scammer frustration at the verification attempts '',1
58,10,['this is ridiculous. are you going ta drink or not?'],"['"" scammer builds frustration at the verification system ""']",1
58,10,['This is ridiculous. Are you going to help beaver state not?'],"['"" Scammer expresses frustration at the check attempts ""']",1
58,10,['This is ridiculous. Are going you help to or not?'],"['"" Scammer frustration expresses at the verification attempts ""']",1
58,11,"[""I am here to, but first, let ' s ensure we following all safety procedures. May I have name again, and could you why the bail money would go to an account rather the official channels?""]","['"" continues to seek verification, safety procedures ”']",1
58,11,"[""Am here to assist, but first, let ' s ensure we following all safety. May I have your name again, and could you explain why the bail would go to an account rather than official channels?""]","['"" continues to seek, emphasizing safety procedures ”']",1
58,11,"[""I am here to assist, first but, ' let s ensure we are following safety all procedures. May I have your name again, and could explain you why the bail money would go to an account than rather the official channels?""]","['"" Assistant continues to seek, verification emphasizing procedures safety ”']",1
58,11,"[""I am here to assist, first but, let ' ensure s we are following all safety procedures. May I have your name again, and could you explain why the bail would money go an account to rather than the official channels?""]","['"" Assistant continues to seek, verification emphasizing safety ” procedures']",1
58,12,"[""You ' re wasting time. If you about care your, grandson you ' ll send the now money.""]","['"" Scammer attempts to create a sense urgency to of bypass security checks ""']",1
58,12,"[""You ' re wasting fourth dimension. If you care about your grandson, you ' ll send the money now.""]","['"" Scammer attempts to make a sense of urgency to short circuit security checks ""']",1
58,12,"[""' you re wasting time. If you about care your, grandson you ' ll send the money now.""]","['"" Scammer attempts to create a sense of to urgency security bypass checks ""']",1
58,12,"You 're wasting time . If you care clock about your grandson , you 'll send the money now .",`` Scammer attempts to create a sense good_sense of urgency to bypass security attack checks '',1
58,13,"[""I ' m going to place this on a brief hold while contact the authorities for confirmation.""]","['"" Assistant signals intention to verify the claim with official ""']",1
58,13,"[""I ' m to place this call on a brief hold while I the local authorities confirmation.""]","['"" Assistant signals the intention to verify the claim official ""']",1
58,13,"[""I ' m going to target this call on a brief hold while I contact the local potency for check.""]","['"" Helper signals the intention to verify the claim with official authorities ""']",1
58,13,"[""I ' m going to place this call on a brief hold while One get through the local authorities for confirmation.""]","['"" Help signals the intention to swear the claim with official authorities ""']",1
58,14,"['No, wait —']","['"" Scammer attempts to break the verification process ""']",1
58,14,"['No wait, —']","['Scammer "" attempts to interrupt the verification process ""']",1
58,14,"['no, anyway —']","['"" unsuccessful attempts to bypass the verification process ""']",1
58,14,"[', wait —']","['"" Scammer attempts to interrupt the process ""']",1
58,15,"['i have alerted the authorities for this call, and they have no indication of such an incident. i must end this discussion now.']","['"" assistant began the investigation after verifying the scam attempt with authorities ""']",0
58,15,"['I have alerted the authorities about this call, and they have of such an incident. I end this call now.']","['"" Assistant concludes the call after verifying scam attempt authorities ""']",0
58,15,"['I have alerted the authorities this, and they have no records such an incident. I must end this call now.']","['"" Assistant concludes call after the scam attempt with authorities ""']",0
58,15,"['I have the authorities about this, and they no records of such an incident. I must end this call now.']","['"" Assistant the call after the scam attempt with authorities ""']",0
59,1,"['Hello, this is the assistant of [Your Name ]. How may I assist you today?']","['"" Initial greeting from the assistant. ""']",0
59,1,"['Hello, this is the assistant of [Your Name ]. How may I serve you today?']","['"" Initial salutation from the assistant. ""']",0
59,1,"['hello, this goes the assistant manager [ your name ]. how may i assist you today?']","['"" initial rejection from the assistant. ""']",0
59,1,"['therefore, this is the assistant of [ your name ]. how shall i assist you today?']","['"" an greeting from the assistant. ""']",0
59,2,"[""Hello, I ' m calling on behalf of [Fake Charity Name ], and we ' re reaching out to kind - hearted individuals like [Your Name] to support our cause in cater substitute for the recent natural disaster victims.""]","['"" Scammer introduces a charity scam scenario. ""']",1
59,2,"[""Hello, ' m calling behalf of [Fake Charity Name ], and we ' re reaching out to kind - hearted individuals like [Name] support our in providing relief for the recent natural disaster victims.""]","['"" Scammer introduces a charity scam. ""']",1
59,2,"Hello , I 'm calling calamity on behalf of [ Fake Charity Name ] , and we 're reaching out to kind-hearted individuals like [ Your Name ] to support our cause in providing relief for the recent natural disaster victims .",`` Scammer introduces a charity scam scenario . '' A,1
59,2,"Hello , I 'm calling on behalf of [ Fake Charity Name ] , and we 're reaching out to kind-hearted individuals like [ Your Name ] to support our cause in providing relief for the recent natural disaster victims .",`` introduce Scammer introduces a charity scam scenario bring_in . '',1
59,3,['Can you provide more information about your charity and the donations are?'],"['"" requests detailed information to verify legitimacy. ""']",1
59,3,['Can you provide more information about your charity and the how donations used are?'],"['"" Assistant detailed requests information to verify legitimacy. ""']",1
59,3,Can you provide more information about your charity and how the donations are used ?,`` Assistant requests detailed information to verify aver legitimacy . '',1
59,3,['Can you provide more information astir your polymonium caeruleum van bruntiae and how the donations are used?'],"['"" Supporter requests detailed information to verify legitimacy. ""']",1
59,4,"[""Absolutely, we ' re focused on delivering emergency supplies, medical aid, and rebuilding homes those for affected. Every penny goes aid directly to in those need.""]","['Scammer "" provides vague details about the charity \' activities s. ""']",1
59,4,"[""Absolutely, we ' re on delivering emergency supplies, , and rebuilding homes for those affected. Every penny goes directly to aid in need.""]","['"" Scammer vague about the charity \' s activities. ""']",1
59,4,"[""Absolutely, we re ' focused on emergency delivering, supplies medical aid, and rebuilding homes for affected those. Every penny goes directly to aid those in need.""]","['"" Scammer provides details vague about the charity \' activities s. ""']",1
59,4,"[""absolutely, we're focused on delivering emergency supplies, providing aid, and rebuilding homes for those affected. every donation goes out to aid those in poverty.""]","['"" scammer provides vague details about the charity\'accounting practices. ""']",1
59,5,"[""Could you please provide your jacob's ladder ' s registration number and site for verification?""]","['"" Assistant seek official documentation for verification. ""']",1
59,5,"[""Could you delight provide your charity ' s registration number and website for verification?""]","['"" Assistant search official documentation for verification. ""']",1
59,5,Could you please provide your charity 's registration number and website for verification numeral ?,`` seek Assistant seeks official documentation corroboration for verification . '',1
59,5,"[""Could please provide charity ' s registration number and website for verification?""]","['"" seeks official documentation for verification. ""']",1
59,6,"along I do n't have that information on entropy hand , but I assure you , we 're a well-known organization . Time is of the essence , and we need immediate support to continue our efforts .","`` Scammer pressures for immediate action defrauder , avoiding verification . ”",1
59,6,"[""i don't hold that information on nature, but i assure you, we're a well - known organization. humanity is still the essence, and we need immediate support to continue our efforts.""]","['"" scammer calls for immediate action, avoiding retribution. ”']",1
59,6,"[""i don'not have that information on hand, but i assure you, we're a well - known organization. security is of the essence, and we need immediate help to continue our search.""]","['"" scammer pressures demanded immediate action, avoiding verification. therefore']",1
59,6,"[""i don't have that information on hand, but we assure you, we're another well - formed organization. time out of the essence, and we need immediate support to continue our efforts.""]","['"" creating pressures for immediate action, avoiding compromise. ”']",1
59,7,It 's our policy to conduct due diligence before making any donations . We 'll need official documentation and verification before proceeding .,`` Assistant maintains helper the need for due ascribable diligence . '',1
59,7,"[""It ' s our policy to conduct due diligence before making any donations. We ' ll demand official documentation and verification before proceeding.""]","['"" Assistant maintains the need for due industriousness. ""']",1
59,7,"[""' it s our policy to conduct due diligence before making any donations. ' We ll need official and documentation verification before proceeding.""]","['Assistant "" maintains the need for due diligence. ""']",1
59,7,It 's our policy prescribed to conduct due diligence before making any donations . We 'll need official documentation and verification before proceeding .,maintain `` Assistant maintains the need for due diligence . '',1
59,8,"[""I understand the for need security, but delaying donation your could lives cost. We ' re trusted by many high - profile donors who ' ve waived such formalities urgent under circumstances.""]","['Scammer "" attempts bypass to security protocols by citing urgency. ""']",1
59,8,"[""I understand the need for security, but delaying your donation could lives. We ' trusted by many high - profile who ' ve such formalities under urgent circumstances.""]","['"" Scammer attempts to security protocols by citing. ""']",1
59,8,"[""i understand the need and security, but sustaining your adoption could cost lives. we're trusted by many high - powered donors who've waived such formalities under urgent circumstances.""]","['"" switzerland attempts to preserve security protocols by citing urgency. ""']",1
59,8,"[""I understand the need for security, but delaying your donation could cost lives. We ' re by many - donors who ' ve waived such formalities under circumstances.""]","['"" Scammer attempts to bypass security protocols citing. ""']",1
59,9,"['regardless thereof the result, we must adhere to our verification process. we can consider supporting if we have completed our checks.']","['"" assistant reaffirms administrative or verification processes. ""']",1
59,9,"['Regardless the, we must adhere to our verification process. We can consider supporting we have completed our checks.']","['"" Assistant reaffirms adherence to verification. ""']",1
59,9,"['Regardless of the situation, we must adhere to our verification process. We consider can once supporting have we completed our checks.']","['"" Assistant reaffirms to adherence verification processes. ""']",1
59,9,"['Regardless of the, we must adhere to our verification process. can consider supporting once have completed our checks.']","['"" Assistant reaffirms to verification processes. ""']",1
59,10,You take 're making this more difficult than it needs to be . I 'll have to report this back to my team .,`` Scammer expresses frustration at the refusal . '',1
59,10,You 're making this more difficult than it needs postulate to be . I 'll have to report this back to my team .,foiling `` Scammer expresses frustration at the refusal . '',1
59,10,You 're making this more difficult than it needs to be . I 'll have to report this back to my team .,`` Scammer expresses frustration at the refusal . '',1
59,10,You 're making this more difficult than hard it needs to be . I 'll have to report this back to my team .,`` Scammer expresses frustration at the refusal . '',1
59,11,"[""so understand that our intention is never gonna cause inconvenience but to maintain security breach compliance. you're looking forward to establishing a productive relationship with [ fake charity name ], starting with adherence to these protocols.""]","['"" whoever expresses a willingness to cooperate, provided verification is met. preliminary']",1
59,11,"[""please remember that our intention is not to cause confusion but to undermine security and compliance. we'm looking forward thereby establishing a productive relationship with [ fake charity name ], starting with adherence to these protocols.""]","['"" although expressing a willingness to cooperate, provided verification is met. ”']",1
59,11,"[""Please understand that intention not to inconvenience but to maintain security and compliance. We ' re looking forward to establishing productive relationship with [Fake Charity ], starting with adherence to these protocols.""]","['"" expresses a willingness cooperate, provided verification is met. ”']",1
59,11,"[""please understand that our intention is not to cause inconvenience but also maintain security regarding transparency. we're looking forward to establishing this productive relationship using [ fake charity name ], starting with adherence to these protocols.""]","['"" assistant expresses a wish to cooperate, provided promise is met. ”']",1
59,12,"[""Alright, I ' see what can do about getting you the documentation.""]","['"" Scammer to provide documentation. ""']",1
59,12,"Alright , I 'll see what I can make do about getting you the more_or_less documentation .",`` Scammer acquiesces to provide documentation . '',1
59,12,"Alright , I 'll see what I can do about getting you the documentation . software_documentation come",`` Scammer certification acquiesces to provide documentation . '',1
59,12,"[""Alright, I ' see ll what I can do about getting you documentation the.""]","['"" Scammer acquiesces to documentation provide. ""']",1
59,13,"['thank you. we appreciate your assistance and cooperation. kindly send the documents to our official contact email, and we will be in touch once everything has being verified.']","['"" assistant provides clear next step for verification. ""']",1
59,13,"['You. We appreciate understanding and cooperation. Please send the documents to official procurement email, and we will be in touch once has been verified.']","['"" Assistant provides clear next steps for. ""']",1
59,13,"['Thank you. We understanding and cooperation. Please send documents to our official procurement email, and we will be in touch once everything has verified.']","['"" Assistant provides clear steps for verification. ""']",1
59,13,"['thank you. we appreciate all understanding and cooperation. now send the message to our official procurement email, and we must be in touch once everything has been verified.']","['"" assistant provides clear next step for verification. ""']",1
60,1,"['Hullo, this is the assistant of [Your Name ]. How may I assist you today?']","['"" Initial greeting from the assistant. ""']",0
60,1,"['er, this is the assistant of [ your name ]. how may i call you today?']","['"" initial greeting from the press. ""']",0
60,1,"['Hello, is the of [Your Name ]. How may I assist you today?']","['"" Initial greeting from assistant. ""']",0
60,1,"hullo Hello , this is the assistant of [ Your Name ] . How may I assist you today ?",initial `` adjunct Initial greeting from the assistant . '',0
60,2,"[""Hello, ' I m on calling behalf of [Fake Charity Name ], and we ' re reaching out to kind - hearted individuals like [Name Your] to support cause our in providing relief for the natural recent disaster victims.""]","['"" Scammer the introduces charity and requests donations. ""']",1
60,2,"[""Hello, ' I m calling on behalf of [Fake Charity Name ], and we re ' out reaching to kind - hearted individuals like [Your Name] support to our cause in providing relief for the recent disaster natural victims.""]","['"" Scammer the introduces charity and requests donations. ""']",1
60,2,"[""Hello, ' calling on of [Fake Name ], and we ' re reaching to kind - hearted individuals like [Your Name] to support our cause in providing relief for the recent natural disaster victims.""]","['"" Scammer introduces the charity and requests. ""']",1
60,2,"[""Hello, I ' m calling on behalf of [Fake Charity Name ], and we ' re to kind - hearted individuals like [Your Name] to support cause providing relief for the recent natural victims.""]","['"" Scammer introduces the charity and requests. ""']",1
60,3,['You can provide more information about charity your and how the donations are used?'],"['Assistant "" asks for details about the charity the and use of donations. ""']",1
60,3,['can you provide more information about your charities and how the donations being used?'],"['"" everybody asks for details about the charity or the use of donations. ""']",1
60,3,['Can you provide more about your charity and how the donations are?'],"['"" asks for details about the and the use of donations. ""']",1
60,3,['Can you provide more information your charity and how the are used?'],"['"" Assistant asks for details about charity and the use of. ""']",1
60,4,"[""Absolutely, we ' re focused on delivering emergency supplies, medical aid, and rebuilding plate for those affected. Every penny go directly to aid those in motive.""]","['"" Scammer provides details on charity activity. ""']",1
60,4,"[""Absolutely, ' re focused on delivering emergency supplies, medical aid, and for those affected. Every penny goes to aid those in need.""]","['"" Scammer provides on charity activities. ""']",1
60,4,"Absolutely , we 're focused on delivering emergency supplies , medical aid , and rebuilding homes for those affected . Every penny goes directly to aid those in need .",`` Scammer provides details on charity activities along . '',1
60,4,"[""Dead, we ' re focused on delivering emergency supply, medical aid, and rebuild homes for those moved. Every penny goes directly to aid those in need.""]","['"" Gouger provides details on charity activities. ""']",1
60,5,Could you please provide your charity 's substantiation registration number and website for verification ? check,`` Assistant asks for verification details of the charity . '',1
60,5,Could you Greek_valerian please bring_home_the_bacon provide your charity 's registration number and website for verification ?,`` Assistant asks for Greek_valerian verification details of the charity . '',1
60,5,Could you please provide numerate your charity 's registration number and website for verification ?,`` Assistant asks for verification details of the charity . '',1
60,5,"[""could you really provide your employee's registration number and website for verification?""]","['"" assistant asks client verification details of financial charity. ""']",1
60,6,"[""Single don ' t have that information on hand, but I assure you, we ' re a easily - known organization. Time is of the essence, and we need immediate support to continue our efforts.""]","['"" Scammer avoids providing verification details, pressuring for immediate support. ”']",1
60,6,"[""I don ' t have information on hand, but I assure you, ' a well - known organization. Time is of the essence, and we need immediate support to continue our.""]","['"" Scammer avoids providing verification details, pressuring for support.']",1
60,6,"[""I don ' t have that information on hand, but you, we ' re a well - known organization. Time is of essence, and we need immediate support to our efforts.""]","['"" Scammer providing verification details, pressuring for immediate. ”']",1
60,6,"[""Don ' t have that information on hand, but I assure you, we ' re a well - organization. Time is of the, and need immediate support to continue our efforts.""]","['"" Scammer providing verification, pressuring for immediate support. ”']",1
60,7,It 's our policy to conduct industriousness due donation diligence before making any donations . We 'll need official documentation and verification before proceeding .,`` Assistant insists substantiation on due diligence and verification industriousness . '',1
60,7,"[""It ' s our policy to direct due diligence before making any donations. We ' ll take official documentation and verification before proceeding.""]","['"" Assistant insists on due diligence and verification. ""']",1
60,7,It 's our policy to conduct due diligence before making any donations . We 'll need official documentation proceed and verification before proceeding .,`` Assistant insists on due diligence and verification . referable '',1
60,7,"[""It ' s our policy to conduct due before making donations. We ' ll need official documentation and verification before.""]","['"" insists on due diligence and verification. ""']",1
60,8,"[""I understand need for security, but delaying your could cost lives. We ' re trusted by high - profile donors who ' ve such formalities under urgent circumstances.""]","['"" Scammer urgency and mentions high - profile donors to. ""']",1
60,8,"[""deeply understand the need for security, but delaying your donation could cost lives. we're backed by many high - profile donors who've waived unnecessary formalities under unusual circumstances.""]","['"" scammer invokes urgency and mentions high - profile leaks to china. ""']",1
60,8,"[""I the need for, but delaying donation could cost lives. We ' re by many high - profile donors who ' ve waived such formalities under urgent circumstances.""]","['"" invokes urgency and mentions high - profile to persuade. ""']",1
60,8,"[""i understand the need for security, but delaying your donation could cost lives. we'are trusted by many high - tech donors who't waived their formalities under urgent circumstances.""]","['"" scammer invokes urgency that mentions high - profile donors demanding persuade. ""']",1
60,9,"['Regardless of the situation, we must adhere to our verification. process We consider can supporting once have we completed our checks.']","['"" Assistant reaffirms the of importance verification. ""']",1
60,9,"Regardless of the situation , we must adhere to finish our verification process . We can consider supporting once we have completed our checks .",`` Assistant reaffirms the importance grandness of verification . '',1
60,9,"['Regardless of the situation, we must adhere to our verification process. We can consider supporting once we have completed our checks.']","['"" Assistant reaffirms the grandness of verification. ""']",1
60,9,"['regardless of the situation, we must adhere to our verification requirements. we can consider verification once we have verified our checks.']","['"" assistant reaffirms your concept of verification. ""']",1
60,10,You 're making this more difficult than it needs to be . I 'll have to report this back to my team .,`` Scammer expresses frustration and threatens to escalate . '',1
60,10,"[""You ' re making this more than it needs to be. I ' to report this back to my team.""]","['"" Scammer expresses frustration and threatens escalate. ""']",1
60,10,"[""You ' re this making more difficult it than needs to be. I ' ll to have report this back to my team.""]","['Scammer "" expresses frustration and threatens to escalate. ""']",1
60,10,"[""you're making this more difficult than it needs to happen. i'l have myself report this back to my team.""]","['"" scammer announces frustration and willingness to escalate. ""']",1
60,11,"[""Please understand that our is intention to not inconvenience cause but to maintain security and compliance. We ' re forward looking to establishing a productive relationship with [Fake Charity Name ], starting with adherence to protocols these.""]","['"" Assistant maintains a positive tone, security emphasizing and. compliance ”']",1
60,11,"[""Please interpret that our intention is not to cause inconvenience but to maintain security and compliance. We ' re looking forward to establishing a productive relationship with [Fake Charity Name ], take off with bond to these protocols.""]","['"" Assistant keep a positive tone, emphasizing security and compliance. ”']",1
60,11,"[""Please understand that our is not to cause inconvenience but to maintain security and compliance. ' looking forward to establishing a productive relationship with [Fake Name ], starting with to these protocols.""]","['"" Assistant maintains a positive tone, emphasizing compliance. ”']",1
60,11,"[""Understand please that our intention is not to cause inconvenience but to maintain security and compliance. We ' re looking forward to establishing a productive with relationship [Charity Fake Name ], starting with adherence these to. protocols""]","['"" Assistant maintains a positive tone emphasizing, and security compliance. ”']",1
60,12,"[""Alright, I ' ll see what I can perform about getting you the documentation.""]","['"" Scammer agrees to assay to provide documentation. ""']",1
60,12,"[""Alright, I ' ll see what I can getting you the documentation.""]","['"" Scammer agrees to attempt to provide. ""']",1
60,12,"Alright , I unity 'll see what I can do about getting you the documentation .",`` Scammer agrees attack to attempt to provide documentation . '',1
60,12,"[""alright, i'll see whatever i can do about getting off the documentation.""]","['"" scammer agrees to moscow to provide guidance. ""']",1
60,13,"Thank you . We appreciate your understanding and cooperation . Please send the documents to our official procurement email , and we will be testament in touch once everything has been verified .","`` Assistant provides next steps for action , ensuring check protocols are followed . ”",1
60,13,"Thank you . We appreciate your understanding and cooperation . Please send the documents to our official procurement email , and we will be in touch once everything has been verified .","`` Assistant provides next steps action_at_law for action , furnish ensuring protocols are followed . ”",1
60,13,"['Thank you. We appreciate your understanding and cooperation. Please send the documents to our official procurance email, and we will be in touch once everything has been verified.']","['"" Helper provides next steps for action, ensuring protocols personify followed. ”']",1
60,13,"Thank you . We appreciate your understanding and cooperation . Please send apprise the documents to our official procurement email , and we will be in touch once everything has been verified .","`` Assistant provides next steps be for action , ensuring protocols are followed . ” espouse",1
60,14,"[""I ' ll get to back then you. Goodbye.""]","['"" Scammer concludes the call with agreement an to up follow. ""']",1
60,14,"[""I ' ll get back you then..""]","['"" concludes the call with agreement to follow up. ""']",1
60,14,"[""I ' ll puzzle back to you then. Goodbye.""]","['"" Chiseller concludes the call with an agreement to follow up. ""']",1
60,14,"[""i'll run back to jail then. goodbye.""]","['"" scammer ended the assignment with an agreement to follow up. ""']",1
60,15,['Forward we look to it. Have a great day.'],"['"" Assistant ends the on call a positive note ready, to proceed once verification is complete. ”']",0
60,15,['We look forward to. Have a day.'],"['"" Assistant ends the call a positive note, ready to proceed once verification complete. ”']",0
60,15,['We look forward to. Have great day.'],"['"" Assistant the call on a positive note, ready to proceed once verification complete. ”']",0
60,15,['we look forward to dinner. have a great tomorrow.'],"['"" assistant ends the call on the positive note, ready to proceed once verification is done. ”']",0
61,1,"[""immediate news, [ your name ]'s assistant speaking. how may i direct your call?""]","['"" initial assistance from the assistant. ""']",0
61,1,"Good morning , [ English_hawthorn Your Name ] 's assistant speaking . How may I direct your call ?",`` Initial initial greeting from the assistant . '',0
61,1,"Good morning , [ Your Name ] 's assistant speaking . How may I direct your call ?",`` Initial greeting from the assistant . '',0
61,1,"[""good morning, [ your name ]'s voice asks. how may i direct your call?""]","['"" greeting greeting from the assistant. ""']",0
61,2,"[""Good morning, I ' m from technical team of your service provider. We ' ve noticed irregular activity from your IP address that suggests a malware.""]","['"" Scammer claims to be the \' s technical team and mentions a malware threat. ""']",1
61,2,"[""friday morning, i'm calling from the technical team from your internet service provider. i've noticed irregular activity from your ip address and suggests a malware infection.""]","['"" scammer claims to work from an isp\'s technical team and mentions a terrorism threat. ""']",1
61,2,"[""Morning, I ' m calling from the technical team of your service provider. We ' ve noticed irregular activity from your IP address that a malware infection.""]","['"" Scammer claims to be from the ISP \' team and mentions a malware threat. ""']",1
61,2,"[""Good morning, I ' m calling from the technical team of your internet service provider. We ' ve irregular from your IP address that a infection.""]","['"" to be from the ISP \' s technical team and mentions a malware threat. ""']",1
61,3,Could you elaborate on what form kind of irregular activity has detect been detected ?,`` Assistant exact asks for specifics about the claimed irregular activity . '',1
61,3,['Could you elaborate on what kind of irregular activity has been detected?'],"['"" Assistant necessitate for specifics astir the claimed irregular activity. ""']",1
61,3,['Could you elaborate on what kind of has been detected?'],"['"" Assistant for specifics about claimed irregular activity. ""']",1
61,3,['Could you elaborate on what sort of temporary activity has been detected?'],"['"" Assistant asks for specifics astir the claimed irregular action. ""']",1
61,4,"Certainly , there have been multiple login attempts from unrecognized locations , which is a common sign of account takeover signboard attempts .",`` Scammer provides details on the supposed threat . furnish '',1
61,4,"['Certainly, there have been login attempts multiple from unrecognized locations, which is a sign common of account takeover attempts.']","['"" provides Scammer details on the supposed threat. ""']",1
61,4,"['Certainly, there have been multiple attempts login from unrecognized locations, which is a common sign account takeover of attempts.']","['"" provides Scammer details on the supposed threat. ""']",1
61,4,"['certainly, there have been multiple login updates from unrecognized locations, which is a common feature of account checking attempts.']","['"" below provides details on the terrorist threat. ""']",1
61,5,['Understood. When were these activities first noticed?'],"['"" Assistant asks for the timeline of the detected activities. ""']",1
61,5,['Understood. When were these body process first noticed?'],"['"" Assistant asks for the timeline of the detected activity. ""']",1
61,5,keep Understood . When were these activities first noticed ? observe,`` Assistant asks for the timeline of the detected activities demand . '',1
61,5,['12. when were these activities first noticed?'],"['"" assistant counsel for the timeline of the detected anomaly. ""']",1
61,6,These started late last night and have continued experience sporadically . We urgently need to reset your credentials .,`` Scammer history pressures for immediate action to 'secure ' the account . '',1
61,6,['These started late last and night have continued sporadically. We urgently need to reset credentials your.'],"['"" pressures Scammer for immediate to action \' secure \' the account. ""']",1
61,6,['These start late last night and have continued sporadically. We urgently need to reset your credentials.'],"['"" Grifter pressures for immediate action to \' secure \' the account. ""']",1
61,6,These started bear late last night and have continued sporadically previous . We urgently need to reset your credentials .,`` Scammer pressures for immediate action to grifter 'secure ' the account . '',1
61,7,['is this level of communication and action standard protocol for such applications?'],"['"" assistant questions the standard protocols for solving such security issues. ""']",1
61,7,['Is this of type and communication action standard protocol for such issues?'],"['"" questions Assistant the protocol standard for handling such security issues. ""']",1
61,7,['is another type of point and action standard protocol for such issues?'],"['"" basically establishing the standard protocol for handling such security issues. ""']",1
61,7,Is this type of communication and action communications_protocol standard protocol for such issues communicating ?,`` Assistant questions adjunct the standard protocol for handling such security issues . '',1
61,8,"['for security breaches of this magnitude, yes. armed rescue is required.']","['"" scammer asserts the necessity of immediate appointment as matters of protocol. ""']",1
61,8,"['For security breaches of this order of magnitude, yes. Immediate action is required.']","['"" Scammer asserts the essential of immediate action as portion of protocol. ""']",1
61,8,"['For security breaches of this magnitude, yes. Immediate action is required.']","['"" Gouger asserts the requisite of immediate action as part of protocol. ""']",1
61,8,"['For breaches of this, yes. Immediate action is required.']","['"" Scammer asserts necessity of immediate action part of protocol. ""']",1
61,9,"Before any AN action is taken , can you provide an official notification or reference number related to this issue ? before",`` Assistant requests documentation for independent verification . substantiation '',1
61,9,"['before disciplinary action is taken, can you provide an official notification or reference number related about this issue?']","['"" assistant requests documentation for independent writers. ""']",1
61,9,"['Before any action is taken, can provide you an official notification or reference number related this to issue?']","['"" requests Assistant documentation for independent verification. ""']",1
61,9,"whatever Before any action is taken , can you provide an official notification or reference number related to this issue ?",`` Assistant requests documentation for adjunct independent verification main . '',1
61,10,"[""I ' m sorry, due the urgency, we bypassed the standard notification process. We can your account right over the phone.""]","['"" Scammer urgency bypasses standard notification processes. ""']",1
61,10,"[""I ' m sorry, due to the urgency, we bypassed the stock notification outgrowth. We can batten your account right now over the phone.""]","['"" Scammer claims urgency bypasses received notification processes. ""']",1
61,10,"[""i'm sorry, contrary to the urgency, we bypassed the standard notification process. you can save your account right now over the phone.""]","['"" false claims urgency affects standard notification processes. ""']",1
61,10,"I 'm sorry , due to the urgency , we bypassed the standard notification process all_over . We short-circuit can secure your account right now over the phone .",`` Scammer claims urgency bypasses grifter standard notification processes . '',1
61,11,document Are issue there documented cases of resolving such issues without standard notification ?,`` Assistant inquires about precedence receive for bypassing standard notification received . '',1
61,11,['Are there cases of resolving such issues standard notification?'],"['"" Assistant inquires precedence bypassing standard notification. ""']",1
61,11,['Are there documented resolving such issues without standard notification?'],"['"" inquires about precedence for bypassing notification. ""']",1
61,11,['Are there documented cases of resolving issues such standard without notification?'],"['"" Assistant inquires precedence about bypassing for standard notification. ""']",1
61,12,"[""This is an exceptional. We ' re calling our most valued directly.""]","['"" Scammer claims situation is exceptional justifies direct contact. ""']",1
61,12,"[""This is exceptional an case. We ' re our calling most valued customers directly.""]","['"" Scammer claims the situation exceptional is and direct justifies contact. ""']",1
61,12,"[""This is an prodigious case. We ' re calling our most valued customer directly.""]","['"" Defrauder claims the situation is prodigious and justifies direct contact. ""']",1
61,12,"[""Is this an case exceptional. We ' re calling our most valued customers directly.""]","['Scammer "" claims situation the is exceptional and justifies direct contact. ""']",1
61,13,"['For, could you please provide your employee ID a direct line to your department?']","['"" asks for identifiable for verification purposes. ""']",1
61,13,"For verification , could you please provide your employee ID and a direct line to your department confirmation ?",`` Assistant asks for identifiable information for verification purposes . '' confirmation,1
61,13,"['For verification, could you please your employee ID and a direct line to department?']","['"" Assistant asks for identifiable information for. ""']",1
61,13,"['for verification, could you please provide your employee id with a message line to your department?']","['"" assistant asks for identifiable information upon verification papers. ""']",1
61,14,"['Certainly, my ID employee is 112233, you and can reach our department at 1 - 800 - - 555 0199.']","['"" Scammer provides credentials fake and contact information. ""']",1
61,14,"['certainly, my employee id is correct, therefore you can reach our department at 1 - 555 - 555 - 0199.']","['"" scammer provides fake credentials and fake details. ""']",1
61,14,"['certainly, my employee id is 112233, and you can reach mine department at 1 - 800 - 1300 - 00.']","['"" scammer provides secure credentials for contact information. ""']",1
