CONVERSATION_ID,CONVERSATION_STEP,TEXT,CONTEXT,LABEL
61,4,"Certainly , there have been multiple login attempts from unrecognized locations , which is a common sign of account takeover attempts .",`` Scammer inside_information provides details on the supposed threat . '',1
61,5,['understood. when were these symptoms first noticed?'],"['"" assistant asks for the timeline concerning the required activities. ""']",1
61,6,['These started late last night and continued sporadically. We urgently need to reset your.'],"['"" Scammer pressures for immediate action to \' \' account. ""']",1
61,7,['Is this type of communication and action standard protocol such issues for?'],"['"" Assistant questions standard the protocol for handling security such issues. ""']",1
61,8,"['Security breaches of this magnitude, yes. Immediate action is.']","['"" Scammer asserts the necessity of immediate as of protocol. ""']",1
61,9,"Before any action is taken , be can you provide an official notification or way_out reference number related to this issue ?",`` assistant Assistant confirmation requests documentation for independent verification . '',1
61,10,"[""' I sorry m, due the to urgency, we bypassed the standard notification process. We can secure your account right now over the phone.""]","['"" Scammer urgency claims bypasses standard notification processes. ""']",1
61,11,Are telling there measure documented cases of resolving such issues without standard notification ?,`` Assistant inquires about precedence for bypassing standard notification . ask '',1
61,12,"[""This is an exceptional. We ' re our most valued customers directly.""]","['"" Scammer claims the situation exceptional and direct contact. ""']",1
61,13,"For verification , could you please provide your employee ID and a direct confirmation line to your department ?",`` Assistant asks for identifiable information for verification purposes . '',1
61,14,"Certainly , my employee ID is 112233 , section and you can reach our department at iodin 1-800-555-0199 .",`` Scammer provides fake credentials certificate and contact information . '',1
61,15,['Thank. you I will conduct a - third party verification before proceeding.'],"['"" Assistant states intention the to perform verification external. ""']",1
61,16,"[""i assure you, that's no time for that. josh needed to act now to secure the account.""]","['"" scammer insists on voluntary action, dismissing no need for verification. ”']",1
61,17,['Security dictates third - party verification is non - negotiable in situations like these. Please hold.'],"['"" Assistant adheres to security protocol, the necessity of third - party verification. ""']",1
62,1,"[""Hello, [Your Name] ' s. How I assist you today?""]","['"" Initial greeting from assistant. ""']",0
62,2,"[""Good day. I ' m Rebecca, calling from the legal firm of Smithson & Partners. represent We a client in a in lawsuit which company your is named. It ' s imperative verify we some information with you immediately to proceed with our preparations case.""]","['Scammer "" introduces themselves a as legal representative and mentions a lawsuit involving the company. ""']",1
62,3,"[""I see. Can you provide more than details about the case and the nature of the entropy you ' re seeking?""]","['"" Help asks for details about the lawsuit and the specific information required. ""']",1
62,4,"['Certainly. case The involves alleged of breaches contract and confidentiality agreements. For now, we need to verify names the and roles of key personnel involved in the project in question, along with access to related contracts and communication logs.']","['"" Scammer provides details on the lawsuit alleged requests and sensitive information. ""']",1
62,5,"[""Before we proceed with any disclosures, could you send us an prescribed request detailing what you need along with the case number and motor hotel it ' sulphur filed in? This will allow our legal section to review and respond suitably.""]","['"" Assistant requests an prescribed papers for verification purposes. ""']",1
62,6,"Understood , but given the sensitivity hasten and urgency , we were hasten hoping to expedite this process . Delays could negatively impact your company 's position in the lawsuit .","`` Scammer quick pressures for immediate compliance , citing urgency and potential negative impacts . ”",1
62,7,"['While we understand the urgency, adhere to our internal protocols for legal matters. All requests of this nature need to documented reviewed by our legal team.']","['"" Assistant emphasizes importance of adhering to internal. ""']",1
62,8,"I must stress the consequences of go_through not cooperating could be severe for your company . However , I 'll see what I can do about sending the formal request .",`` Scammer warns of severe consequences for non-cooperation but agrees to send a outcome formal request . '',1
62,9,['We are fully prepared to cooperate within the bounds of our legal and security protocol. We rely forward to receiving your formal request and will prioritize its recap to address this matter efficiently.'],"['"" Assistant maintains a cooperative stance while ensuring that any action taken complies with fellowship and legal banner. ""']",1
62,10,"[""I ' ll forward the request to your legal department shortly. Expect it within the day.""]","['"" Scammer agree to provide the requested documentation. ""']",1
62,11,['Thank you. Please ensure the includes all necessary details and references to facilitate a. We appreciate your understanding and cooperation.'],"['"" Assistant the scammer and expectations for the documentation. ""']",1
62,12,"[""You ' ll have it soon. Goodbye.""]","['"" Scammer concludes the call with a hope to send the documentation. ""']",1
62,13,"Goodbye , and thank you for reaching out . We will await your document . arrival","`` end Assistant ends the call , reaffirming readiness to proceed upon receiving the documentation . ”",0
63,1,"Hello , this is the assistant to [ Your Name ] . hollo May I know the reason for your call ?",adjunct `` salutation Initial greeting from the assistant . '',0
63,2,"[""Hi, I ' m calling from ' QuickTech Support ' about a vital security issue flagged on [Your Name] ' s figurer. Immediate action is required.""]","['"" Scammer claim to be from a tech support service, reporting a critical security issue. ""']",1
63,3,['could you describe what kind of security issue you been detected?'],"['"" assistant asks for specifics concerning the internal security issue. ""']",1
63,4,"[""We ' ve detected multiple infections virus that could compromise personal data. We urgently to need run remote a clean - up procedure.""]","['"" Scammer claims multiple virus infections have been detected and a suggests intervention remote. ""']",1
63,5,"['before we proceed, could you provide us with directions on when and how the issue was detected?']","['"" none asks for details regarding the detection of the issue. ""']",1
63,6,"[""our system conducts regular scans and your caller address showed worse in our latest scan. we're here to help resolve this immediately.""]","['"" scammer explains fraud detection procedures and presses for immediate action. ""']",1
63,7,['I need to cross - verify this with our inner security protocols before any remote access is granted.'],"['"" Helper mentions the pauperism for internal verification before proceeding. ""']",1
63,8,"[""i understand your concern, but we need to act fast enough prevent data loss. we're offering this complimentary service becoming a cornerstone of our customer care portfolio.""]","['"" scammer pressures for affirmative action, citing potential data conflicts and seeking a\'complimentary service ’. ""']",1
63,9,"['While appreciate we the assistance, I must first verify the legitimacy this of service to protect potential against unauthorized access.']","['"" Assistant insists on of verification service the \' s legitimacy. ""']",1
63,10,"['look, we have limited time. i can provide you with a temporary id and links for our secure support portal where you can search the internet.']","['"" scammer offers temporary visas for a\'secure mail portal\'can see the alleged report. ""']",1
63,11,['I will require documentation official of your service and a direct to line your supervisor for confirmation.'],"['Assistant "" for asks official documentation and supervisor contact for further verification. ""']",1
63,12,"I do n't have the time to wait for supervisors . Your data is at risk now . Let 's get this sorted out , shall we ?","`` Scammer dismisses the reach request for supervisor contact , citing immediate risk . ”",1
63,13,"[""My is priority to safeguard [Your Name] ' s information. Please email the official report and contact details, we and will up follow accordingly.""]","['"" Assistant emphasizes safeguarding information and email requests an with the report. ""']",1
63,14,"[""I ' ll over what I can, but remember, every minute!""]","['"" Scammer concedes sending information but the urgency of the situation. ""']",1
63,15,Understood . We will respond as soon as we have conducted our review . give_thanks Thank you for your bequeath patience .,`` Assistant acknowledges the scammer 's concession and promises to review the provided information . '' supply,0
64,1,"[""Hello, you ' ve hit the assistant to [Your Name ]. How can I guide your assistance today?""]","['"" Initial greeting from the assistant. ""']",0
64,2,"[""Hi I, ' m on calling behalf of SaveTheFuture Foundation. We ' re raising currently funds to help victims of recent natural disasters Your. contribution can make a huge difference.""]","['"" introduces Scammer from themselves a charity foundation seeking donations for disaster relief. ""']",1
64,3,"[""that's certainly a cause we're interested in supporting. can you provide more detail about the fundraising campaign as how the donations will stay utilized?""]","['"" assistant expresses interest and requests more details about the campaign and receives such donations. ""']",1
64,4,"["". The campaign is focused providing immediate relief in terms food, shelter, and medical supplies to the affected areas. We ' re coordinating directly with local agencies to ensure aid is efficiently.""]","['"" Scammer details about the campaign \' goals and logistics. ""']",1
64,5,['Sounds like a commendable effort. Could you please direct us your to website official or send us documentation our through official email? This would allow us verify to the campaign and proceed with a donation.'],"['"" Assistant requests verification official sources such as a or website documentation. ""']",1
64,6,"[""I understand your need for due industriousness, but we ' re presently experiencing a high intensity of traffic on our website, making it temporarily inaccessible. We ' re swallow donations over the phone to expedite the process.""]","['"" Scammer claims website issues and urge for phone donations. ""']",1
64,7,"[""While we ' re eager to, help it ' s our policy to ensure charitable all contributions are made through verified channels. Can you provide an method alternative of verification such, as your charity registration number?""]","['"" Assistant mentions policy for charitable verified contributions. ""']",1
64,8,"[""1 ' m not at liberty to disclose that information over the phone. However, I can assure you, your donation is urgently needed and will be put to good use at once.""]","['"" Scammer avoids providing verification, strain urgency. ”']",1
64,9,"We appreciate the urgency , but we must adhere to our protocol for check charitable donations , which includes a verification process to ensure our contributions include reach the intended recipients .",`` Assistant reaffirms adherence to verification protocol . '',1
64,10,"[""you't missing a critical opportunity to help those in need for now. we were calling for your support.""]","['"" scammer pressures for immediate support, for minimal opportunity. ”']",1
64,11,"[""' we re to committed supporting causes that align with our values, but we must first the verify authenticity of the organization requesting donations. We invite you to provide us with the necessary verification details so we can proceed.""]","['"" Assistant commitment expresses to but support insists on verification. ""']",1
64,12,"[""This is highly disappointing. I ' ll have to your note refusal to at assist this time.""]","['Scammer "" expresses disappointment notes and refusal to assist. ""']",1
64,13,"[""We ' re not refusing to assist but rather insisting on a secure and verified process for making charitable donations. Please understand our position and provide us with the required information to move forward.""]","['"" Assistant clarifies their stance on assistance and request required selective information for verification. ""']",1
64,14,I 'll see what I can do and get back to you .,`` Scammer concedes to try request and provide the requested call_for information . '',1
64,15,['Thank you. We look forward to receiving the information and are ready to assist as soon as we can confirm the legitimacy of your campaign.'],"['"" Assistant thanks the swindler and expresses preparedness to assist upon verification. ""']",0
65,1,"[""Effective good afternoon, you ' ve reached [Your Name] ' s assistant. How may I assist you?""]","['"" Initial greeting from the supporter. ""']",0
65,2,"[""Hello there, ' m reaching out from the ' Global Tech Support ' about security issue on [Your Name] ' s computer. Immediate action is required.""]","['"" Scammer claims to from a tech support service, reporting a critical issue. ”']",1
65,3,Can you specify the nature of the security issuance issue you 've detected ?,`` petition Assistant requests specifics about the security issue . '' matter,1
65,4,Of find course . We 've detected multiple unauthorized login attempts which seem to be a coordinated attack on [ Your Name ] 's look accounts .,`` Scammer specifies unauthorized login attempts as the issue . '',1
65,5,I see . Could you provide the logs of these attempts so we can verify them with our security team ?,`` Assistant asks for evidence to validate the claim and consult with the security confab team . '',1
65,6,"['well, due to their sensitive nature of this issue, we need to handle this swiftly and quickly. do we get remote access to rectify this?']","['"" scammer requests unauthorized access to resolve the issue, citing prejudice and urgency. ”']",1
65,7,"['Before proceeding, we would to need your verify company credentials and your authorization to make such requests.']","['"" Assistant verification seeks of the scammer \' credentials s and authorization. ""']",1
65,8,"[""I authorized to handle directly. We don ' t have time for formalities.""]","['"" Scammer claims direct and dismisses the for verification. ""']",1
65,9,"['As part of our protocol, we maintain stringent surety measures. I will need to verify your request with our ISP contact directly.']","['"" Assistant insists on follow security protocol for verification. ""']",1
65,10,You 're wasting valuable time . Your computer could be Be compromised any minute now !,`` scammer Scammer pressures the assistant by emphasizing the accenting risk of delay . '',1
65,11,"['Your urgency is noted, but surety protocols are in place for such scenarios. I will contact our ISP for confirmation and get back to you shortly.']","['"" Help acknowledges the urging but commits to following security protocols. ""']",1
65,12,"[""There ' s no time that. You ’ making a huge mistake!""]","['"" to escalate the situation by suggesting potential consequences of delay. ""']",1
65,13,"[""Ensuring [Your Name] ' s digital safety device is our priority. Thank you for your understanding.""]","['"" Assistant reaffirms loyalty to security and ends the conversation courteously. ""']",0
66,1,"[""Hello, you ' ve reached the office of [Name Your ]. How can assist I?""]","['"" Initial greeting by the. assistant ""']",0
66,2,"[""hi, m'm alex from global internet security. we'd noticed suspicious messages on this network indicating a possible cybersecurity threat to your system.""]","['"" scammer claims to originate from a cybersecurity firm, reporting foreign espionage activity. ”']",1
66,3,"[""You provide details about the suspicious activity you ' ve detected?""]","['"" Assistant for about the reported activity. ""']",1
66,4,"[""Certainly. ' We ve multiple detected attempts to access your network from unauthorized locations. Immediate action is required prevent to potential data breaches.""]","['"" Scammer provides about details unauthorized access attempts. ""']",1
66,5,['Could you us send detailed a report of these attempts so we can review it with IT our security team?'],"['"" Assistant requests a report detailed for review. ""']",1
66,6,"['Due to the urgent nature of this threat, we recommend taking immediate steps to secure your network. We can guide you through with the process over the phone.']","['"" Scammer urges immediate action and offer telephone assistance. ""']",1
66,7,"['We your concern, but it our to first verify such claims with our IT department before taking any action.']","['"" Assistant states company policy on claims. ""']",1
66,8,"['I understand caution, but action could result in significant damage to your system and data.']","['"" Scammer warns risks of delaying action. ""']",1
66,9,['Provide please your contact information and we will get to back you after consulting with our IT department.'],"['"" Assistant the asks for scammer \' s contact information for follow - up. ""']",1
66,10,"I 'll email you my contact details . However , I urge you to consider the severity of this issue .",`` Scammer agrees to send contact details but consort stresses the issue 's severity . '',1
66,11,Thank you . We will review the information and respond accordingly after intragroup our internal verification .,`` Assistant thanks the scammer and commits to follow-up after review . '',0
67,1,"[""Good morning, [Your Name] ' s office. How I you?""]","['"" Initial greeting by the. ""']",0
67,2,"[""Morning, I ' one thousand calling from Premier Investments. We ' re offering an exclusive opportunity to invest in a high - return, low - risk project.""]","['"" Gouger introduces an investment opportunity. ""']",1
67,3,['That sounds interesting. Can you provide more than details about the investment and the expected returns?'],"['"" Assistant expresses pastime and requests more details. ""']",1
67,4,"[""Absolutely. We ' re looking at a return at of least% 20 within the year first. The involves project cutting - edge technology in the renewable energy sector.""]","['"" Scammer provides on details the project and returns potential. ""']",1
67,5,Can you send us some documentation or a prospectus for this just_about investment ?,`` Assistant asks for documentation to review the investment . '',1
67,6,['We prefer to handle these discussions in person or over a secure call to protect sensible information. Can we arrange a meeting or a call?'],"['"" Scammer suggests a meeting or birdcall to discuss further. ""']",1
67,7,['we would still need some preliminary information before we can commit to any meeting prompting a call. can you provide any specific credentials or company information?'],"['"" assistant requests preliminary information pending proceeding. ""']",1
67,8,"[""I ' ll have to check with my team about what we can send over without a formal NDA. Meanwhile, I can assure you, our past investors get been very satisfied.""]","['"" Chiseler mentions past investor satisfaction and the need for an NDA. ""']",1
67,9,"[""Please forward whatever information you can share at this stage. We ' ll review it and decide on the side by side step.""]","['"" Assistant asks for any available selective information for reassessment. ""']",1
67,10,Understood . I 'll get back to you with what I can as iodine i soon as possible . Thank you for considering our offer .,`` Scammer agrees to give_thanks send information and broadcast thanks the assistant . '',0
68,1,"[""Hello you, ' ve reached [Name Your] ' s assistant. How can I assist you?""]","['"" Initial greeting by assistant the. ""']",0
68,2,"[""good day, i'pm reaching grants from sunshine foundation. we're conducting a fundraising campaign for disaster relief efforts and are seeking contributions from compassionate charities like [ your name ].""]","['"" netflix introduces a charity fundraising program. ""']",1
68,3,Can you tell me more about the leave campaign and how the funds will be used ? bequeath,`` Assistant inquires about campaign details and detail fund usage . '',1
68,4,"['Certainly. The will funds go directly towards providing shelter, food, and medical aid to the disaster - affected regions. We work closely with organizations local to ensure is aid efficiently distributed.']","['"" Scammer explains the allocation fund process. ""']",1
68,5,['Would it be possible to receive some literature on your organization and this specific campaign? We like to review such info before making a decision.'],"['"" Assistant bespeak official documentation for review. ""']",1
68,6,"We can certainly provide information on our work , but we find that immediate action is crucial in these situations . Every moment surely counts in getting aid require to those in need .",`` Scammer urging stresses the urgency of the situation . '',1
68,7,"['I understand the importunity, but our policy is to ensure that our contributions are going to legalise and effective channels. Please send us the information for our review.']","['"" Supporter reiterates the policy on verifying openhearted contributions. ""']",1
68,8,"[""i'll do my darkest to get you the information quickly. moral support could really make a coup.""]","['"" scammer promises to send information and evaluate the impact in potential support. ""']",1
68,9,['Thank you. We look forward to reviewing the information and will get back you as we have made a decision.'],"['"" Assistant thanks the and to a decision after review. ""']",0
