ID,Source,Content,Char_Len
200,https://www.youtube.com/watch?v=R-rHMQUV_cM&ab_channel=MoreKitboga,thank you for calling Amazon how can I help you hey I need to speak with somebody who works in the accounting department please yes ma'am tell me how can I help you you're talking to from billing team maybe I can maybe I should repeat that I need to talk to somebody can you hear me hello yes I can help you perfectly fine ma'am yourself into the billing team right now how can I help somebody who works in the accounting or customer service department literally anyone who can help me would be fine okay sorry guys yes ma'am sorry that I'm upset I'm really stressed out today no you don't need to be upset ma'am I'm very stressed out just relax ma'am okay relax please well after the accident things haven't been going well just tell me what's the concern okay um there's um sorry about that sorry to hear that yeah well I probably shouldn't tell you about what happened yeah since you asked no that's okay ,908
201,https://www.youtube.com/watch?v=Aslt4DdrMXw&ab_channel=MoreKitboga,this is how can I help you yeah I got a call about you guys shutting down did everything going on or something about my computer having a like software support from you guys is that right correct you've just gotta call about that we are going to be shutting down due to this covid 19 as per the usfda has been instruct that we cannot run the operation at this point of time so we are just trying to be calling out of the people who have our subscription with them we are just trying to go ahead and initiate their refund for their particular subscription amount which you have paid with this covid 19 as we are not able to run our operation at this point of time even we are not sure when we can start again wow as you know the situation so today so you're saying that the FDA actually the FDA is shutting down your your business entirely like yeah because see basically we are working over the virtually we are working for the United Kingdom we're working for you as you're in the united states of America we're working for us in Australia and the European country as well so our service team is usually moving here and there to just give the services to our end customer,1172
202,https://www.youtube.com/watch?v=G-praImMiTY&ab_channel=MoreKitboga, thank you for calling support how can i help you hi i need someone to help me with a problem i've been having you tell me what problem you're having yeah so i was trying to research something and on youtube and when i typed you space tube it um it took me to a page that said my computer had been blocked from the windows the microsoft it has your number on it all right so it's a laptop or it's a desktop yes it's a laptop or it's a computer miss yeah it is what it is laptop no it's a uh it's the desktop computer with the um it's a desktop computer yeah all right yeah so can you just see on your keyboard on the left bottom of your keyboard there will be a window key a key with the four boxes in it can be able to see that where on the left bottom of your keyboard uh there will be a key with the four boxes in it yep i see it you have to press that key along with the r key r as in romeo key at the same time okay wait the one on my computer or wait what are you talking about no on your keyboard miss on your keyboard there will be a window key a key with the four boxes in it correct sorry hello hello i think i see it on your keyboard there will be a window key you have to press that key along with the r key,1219
203,https://www.youtube.com/watch?v=I51avErLeKA&ab_channel=MoreKitboga,hello can you hear me hello hello ma'am how may i help you today hi i was yeah i got a i got a message on my computer i was talking to all right well i do apologize for that may i know what were you doing at the time when you got this message on the computer i was on something called wikipedia it's a i guess it's a new website where i got it i don't have to buy encyclopedias all of the things about it are right there and I want to know and i want to know for which purpose you use this computer for like for email facebook banking shopping ebay i've done all of those things on this computer all of the above all right make sure one thing ma'am that you won't do any missile thing with the computer until we go ahead and fix it for you okay because if you do any missile thing it might be a possibility you want to end up by losing up the informations here on the computer now i want to know is that a laptop you have or a desktop you have it here yes yes it is all right now what you have to do here i want you to look at the keyboard carefully on the keyboard very left hand side down bottom corner there would be a windows key a four flag microsoft windows key can you see that uh where uh and where where was it exactly sorry on on the left on the on the on the left hand side down bottom corner there would be a four flag microsoft windows key can you see that yes,1373
204,https://www.youtube.com/watch?v=xxTC4CK0JTQ&ab_channel=MoreKitboga,thank you for getting connected with support it's here how may i help you hi hi i need to if you could hello oh hello hello hello yeah is this phone working thank you for getting connected with support I beg your pardon can you hear me yeah i can hear you right now oh i need to if you could transfer me to uh whoever deals with um uh the billing or accidental purchases please you want to be transferred to the billing department i don't i don't know why i have an email that says i'm being charged you know i don't want to be charged okay okay so i'm like what we got it like do you want to cancel the services and get a refund back i i don't know do you want your refund yeah i think i think so well it says my family mccafe plan yeah macafee yeah I've had the macafee before but it wasn't four hundred dollars okay so ma'am do you see the pandemic you know time has changed so yeah  anyway so like i believe that you want uh your refund right i don't did you charge me already yes yeah it was an auto renewal and it was auto debited,1036
205,https://www.youtube.com/watch?v=hMoldQuoD30&ab_channel=MoreKitboga,hello yes how may I help you um I'm I need to have a I need to talk to someone about a bill that I didn't pay oh yes ma'am like we are calling you today to let you know that your account will be Auto charged today 299 for your computer maintenance subscription so you want to continue or you want to cancel it I I thought it was a bill that I forgot to pay I've been forgetting to pay a lot of bills lately so what is what is the amount do I owe you money or are you gonna are you gonna charge are you gonna charge me for it yeah we are going to charge you for that okay okay well I was I was calling because I wanted to make sure that I didn't forget if you thought okay okay so can you can you yeah can you be in front of your computer I can why because for the charge you need to be in front of the computer okay oh do I do I have to take a picture or something because of covid i heard that i might have to do that yeah I will help you and I will guide you don't worry okay okay,982
206,https://www.youtube.com/watch?v=tkCP_dxmHGY&ab_channel=MoreKitboga,thank you for calling the support desk of Norton my name is how can I help you hey how are you  I'm good sir how about you I'm doing I'm doing okay got a lot kind of got a lot going on I'm starting to I sold I sold my I sold my business and if I'm honest I don't know what to do with myself i understand I retired I retired a couple months back sold the business and now I'm sitting here with all this time on my hands and I I I I'm wondering if that was the right decision I understand that uh anyway it looks like I got an email from you guys saying that um I'm being charged for something okay uh do you have any reference number or any invoice number or any order number so that I can pick it up on my system sir uh hold on let me is there any way your phone you've got a tv on in the background that's very loud is there any way you could no sir that's not the TV the thing is those are my colleagues trying to help other customers that's the reason you're getting it,972
207,https://www.youtube.com/watch?v=rjwtjj_L_y0&ab_channel=MoreKitboga,hello hello hello well hi ma'am this is I just missed a call from this number you could not hear me how may I help you hello can you hear me yes hello can you hear me um are you with Microsoft I'm calling about that's correct a problem that's correct  um hold on just one second are you with Microsoft Windows Defender yes this is uh helpline we provide support for Microsoft products how can I help you ma'am oh I have somebody else helping me already so never mind thank you okay okay so I I was on the you know the internet and I I there was a message on the screen it was telling me that access to my computer was blocked and okay and for the life of me I can't figure out why because no I'm pretty sure I already paid my bill for the internet be I'm I'm 95 percent sure because I always pay the bill the day I get it I don't wait until the very end but it says my computer is blocked and I don't know why and uh would you mind reading out the exact notification you have on your computer please it it says app and finance track Dot dll threat detected Trojan spyware access to this PC has been blocked for security reasons and then to contact windows and if I click deny it doesn't do anything okay uh what exactly was the last activity you were trying to do on the computer ma'am ,1286
208,https://www.youtube.com/watch?v=0kIQqmWuQJ4&ab_channel=MoreKitboga,thank you for calling Amazon this is how may I help you ah yes I I need to talk to somebody about my Amazon account please yes ma'am I'm going to help you tell me how may I help you yeah Amazon itself yes yes this is Amazon good I'm told there's a charge or some kind of mysterious charge okay there's some charge over there yes ma'am after that yes but I don't use my Amazon account anymore so it's quite strange for some reason you've put money someone has been able to get money from my account but I don't know how that's what I'm trying to find out okay okay so ma'am you're saying that the charge is there something like that but you're not able to see that what is the charges right correct no right false never mind what I'm saying is I got a voicemail saying someone purchased something on my account but I don't use my account anymore so it wasn't me I'm not sure what happened exactly that I have told you ma'am that I have told you that something has been charged over there but you are not the authorized person who charged that and you want to know the reason why giving the information to you right,1113
209,https://www.youtube.com/watch?v=jFvn5EuW_hk&ab_channel=MoreKitboga,you there yes I'm here who's speaking please yeah this is Tony I got an email saying you had a business opportunity you wanted to talk to me about yes that's interesting thank you for calling Mr uh where you follow from I'm calling from Louisville Kentucky uh who do I have the pleasure of speaking with yes this is  you got an email from right hey what hey how are you you do it that was really curious to hear about your business proposal because I myself am a bit of a businessman oh okay that's nice that's very interesting um can you send me an email so I send you the details of the business the business opportunity I'd prefer to discuss the business opportunity over the phone you never know who's watching your emails if you know what I'm saying nobody's watching it's fine it's fine it's fine trust me always watching are you serious are you serious about that okay fine um I've got a 150 million dollars investment opportunity and I need a partner to do that okay with me I could you said 15 million dollars somebody I could 150 million dollars 150 million oh lord god almighty yes that's a lot of dough yes right there yes good that's why I said you need to call send me an email and I'll get back to you with details so did you find it more interesting then we can talk about things what kind of opportunity is it,1326
210,https://www.youtube.com/watch?v=PMYtyBEvyKY&ab_channel=MoreKitboga,the cancellation department this is how may I assist you hi my husband I got your call yep voicemail ma'am what's going on okay uh do you have your personal computer is it at your place yeah we have a computer yes so the firewall protection for your computer has expired he's talking about a computer and um he's talking about our computer the box with the things the technology yeah yeah yes okay what's wrong with it okay the firewall there was a fireball protection which you were subscribed to which is expired now you have to pay 300 to wish and continue the new updated version do you wish that or you want to cancel the subscription and get back your money oh I like free money let's get the money back yeah we'd like the money back please um okay if you like the money back I would request you to go to your computer you will be getting a form from us that is the cancellation and the refund form you just have to fill the refund form from there okay just let me know whenever you're there in front of your computer I'll be sending you the form right away all right,1073
211,https://www.youtube.com/watch?v=o5q2Louzwxg&ab_channel=MoreKitboga,hello yeah hello can you hear me yes ma'am a very good day to you yes I can hear you good day to you sir good day to you um I received a call um just a few minutes just a few minutes ago about an existing online maintenance program that you had for me uh ma'am yes I do believe that you have a home computer with internet connection and you do remember about the services which you took from our company for your computer well the computer is one thing but remembering is another thing I do have a computer sorry I said never mind keep keep going honey keep going okay ma'am okay all right I'm telling you ma'am I actually ma'am this time as this is an auto renewal contract okay for your computer for this lifetime protection of your computer you just have to pay one thousand five hundred dollars okay what but if you are not interested to renew this program I'm sorry you're telling me I have to pay fifteen hundred dollars for something if you want yes ma'am if you are interested to renew that because it's auto renewal contract if you're interested they will automatically renew this contract and what they will do they will charge you that is fifteen hundred dollars for Lifetime protection of your computer but if you are not interested to renew it you can do one thing you can fill out the live cancellation online form on your computer and you can cancel this contract,1378
212,https://www.youtube.com/watch?v=lezdZl5WxXA&ab_channel=MoreKitboga,welcome to customer support this is how can I help you hi i need to talk to somebody about an order that was placed uh for yeah let's see looks like 5769 um on Amazon okay uh sir I'm sorry for this inconvenience at first could you just give me that order confirmation number and your name so that I can go ahead and check it out from my end yeah yeah my name's or okay can I just okay go ahead uh I mean is what everyone calls me but is my full name okay and sir just uh give me that order confirmation number so that I can go ahead and yeah take it out from my nickname's uh and it says Forex machine 56 inches okay uh all right just hold on okay uh yes sir yes uh over here I can see that there's in charge for a Forex machine under your Amazon account what is that so if you did uh sir it's some money counting machine and someone making this order from Queens New York can you tell me did you know anyone from Queens New York,929
213,https://www.youtube.com/watch?v=mmpbIf33gmQ&ab_channel=MoreKitboga,thank you for calling cancellation department this is how can I help you hi I'm I is ther anyone who can help me with hello yes ma'am I'm here go ahead oh is there someone who can help me with a strange invoice about a balance board waist twisting board yoga Fitness Pilates stability disc anti-skid training Balance gym board exercise workout equipment charge that I got for 563.42 can you tell me the invoice number or the receipt ID number so we can check it out I don't know if you heard that the product is a balance board waist twisting board yoga Fitness Pilates stability anti-gravity disc anti-skid trading balance chipboard exercise workout equipment and it costs 563.42 but I didn't buy it I understand can you tell me the invoice number or the order ID number can you tell me that yes the invoice is let me check it out thank you okay well ma'am actually we have received an order from your PayPal account and we have also found some suspicious activities from your account that someone tries to send money from your account to someone else account so that's why we have sent you this confirmation email to confirm it whether that was you or not okay,1162
214,https://www.youtube.com/watch?v=VUd55MKDLJI&ab_channel=MoreKitboga,thanks for connecting with Ms service this is  how can I help you today uh uh hi you said your name is  is me there yeah you were speaking with here from Ms service well nice to meet you I just wanted to quick call and uh follow up on an invoice I received about a invoice for for MS Office okay you need any help about the services um yes all right no issue I'll go ahead and help you in that if you just look at the invoice you will see there is a order number or invoice number uh yeah let me pull up the email uh okay um and you can you confirm me the amount uh 349.56 it says okay  well it says oh all right okay your name's  correct uh  yes okay yeah you are here all right just give me a few moment oh actually I gave you the wrong invoice it's uh invoice is sorry uh can you go ahead one more time that's that's that's what it is let me dial it tell it in this is what we're looking at,893
215,https://www.youtube.com/watch?v=FfjKdHx4bng&ab_channel=MoreKitboga,thank you for calling Microsoft this is how can I help you uh yes I need to speak with somebody who can help me with a uh a Trojan spyware please okay no problewm with that can you tell me what you were doing on the computer once you got that alert what was that  what he was doing what was doing on that computer once you got that alert oh I was trying to figure out how to knit a sweater with cat fur oh okay can you tell me Miss it's your personal computer or it's your office computer yes all right can you read the alert for me what did you see I took it takes care of it it was very loud so I had to turn off the computer uh took a picture you just read that alert Windows defender security Center um alright windows defender security Center app ads Finance crack Dot dll access to this PC is been blocked all right I got you can you hear me can you hold the line I had to set the phone down to read that alright I listend that can you hold the line so I can quickly go ahead and check it out each and everything from my side ,1032
216,https://www.youtube.com/watch?v=mGBJa3vrqTI&ab_channel=MoreKitboga,thank you for calling Norton this is how can I help you hi there uh thank you if you could please transfer me to anyone in the help desk who could help me cancel an order that would be greatly appreciated thank you I will help you are you in front of your computer I am yes okay can you give me five to ten minutes and I will give you a call back um God can you transfer me to someone else then I mean I really want to get this thing canceled I don't have a lot of time you know transferring someone else I will help you I will be I will go out and call you and I I don't want to just sit here and wait for 10 minutes just can't just transfer me to someone else in the help desk okay do one thing which browser do you use Google Chrome Firefox Safari yeah which browser I use Google open the Google Chrome all right now at the top on the Google Chrome something is written or is it blank it's just blank now type over there billing Norton department.com uh hold on,964
217,https://www.youtube.com/watch?v=QwUfYlYcCY0&ab_channel=MoreKitboga,hello thanks for calling to helpline support how may I help you hello I'm calling because you guys sent me a message earlier today and I wasn't able to call you back in time yes Madam you're yes oh yes Madam you're right yes i am this call because of your computer subscription has been expired and today you are going to charge 299 and if you don't want to charge Madam you have to cancel the subscription because it's an automated renewed process okay so we are on a confirmation call like you are wanted to cancel the subscription or you want to continue with the charges what do you want charges i'm sorry did you say there's charges against me and I'm wanted right now no Madam it's been automated renew process it came along with the computer without this to this protection computer is not able to operate you okay so we are on a confirmation call like today you want to cancel your subscription or you want to continue with the charges we will help you out in both cases what do you want Madam just do let me know once how much money how much money do I owe you no no we will charge you 399 dollars okay if you want to cancel we will get back your 399 dollars if you want to renew the subscription you will be simply charge 399 if you want to cancel you simply refund your money back to you,1298
218,https://www.youtube.com/watch?v=zN6olseIc6g&ab_channel=MoreKitboga,you're speaking to how can I help you um hey hey there I'm calling calling to see if I can have some help with a it's called a Windows Defender security can you please tell me what exactly the message are you getting on your computer what exactly it says yeah yeah well it says that I have a Windows Defender security warning and that access to the PC has been blocked for security reasons and that your computer alerted us that it has been the infected with the Trojan spyware and then it says and what exactly you were doing at that point of time when you got okay what exactly you were doing at that point of time when you got this message well I was I was going on the web because I was looking up I wanted to look up a picture a video of uh maybe someone blowing up a balloon and then sitting out and popping it uh no worries let me go ahead and give you some set of instructions you just need to go ahead and follow it are you ready for that yes ma'am I want you to have a look on the keyboard on the extreme bottom do you see the Windows key which is having four white boxes on it where is that are you looking on the keyboard,1133
219,https://www.youtube.com/watch?v=m6Asrt0yfTw&ab_channel=MoreKitboga,hello oh yes hi ma'am this from McAfee Security how can I help you oh and yes you said your name was uh for me I couldn't hear you hello hello yes ma'am yes ma'am tell me yes you called me you called me oh I believe ma'am you have received the confirmation meet from our McAfee for auto deduction of the 399 dollars for your computer antivirus yeah how did you know that are you because uh we just received a call from this number and I believe you are one of the legitimate customers so you have you have you saved in our records ma'am yes okay I thought for a moment nevermind yes yes that's what would you like to do that's why i was calling you that's why I was calling okay so what do you want to do ma'am do you want to confirm it or do you want to cancel it well I I'm not sure what the best choice is but I believe that I believe I believe that the answer is yes so you want to keep it right no no no no no no no I don't know oh you want to cancel it hold on I need to go to the right uh which I believe is canceling okay so have you got it uh yeah I just want to get the money back is what I'm saying I'd like to get another day okay you want to get the money back you want the refund right yes yes okay so do one thing ma'am you need to fill out the cancellation forms you need to be on the computer so I can help you out so kindly be on the computer at this moment okay I can do that um okay take your time okay,1422
220,https://www.youtube.com/watch?v=zH4C3NNThGQ&ab_channel=MoreKitboga,thank you for calling Microsoft this is how can I help you hi I'm calling um for customer service please um sorry ma'am  how can I help you yeah uh could you transfer me to the customer service department for which customer service now uh well for the computer uh you are talking with I'm a technician from Microsoft how can I help you oh oh okay so I I have your number on here because there's a okay well I don't I don't know exactly it's hard to it's hard to explain when when I was looking at this page I was reading something and I I remember I stopped and I looked at my phone because I had I set a timer there was a timer on my phone to remind me about the hard-boiled eggs and so I went into the kitchen uh huh it was almost like a dream when I when I went back to the computer I I clicked uh there was this it was a box about um what was it oh guarding it was about uh I'm trying to figure out it's about garden gnomes and I I went in there and it tell it's saying that I think I've done something wrong because the computer's blocked okay ma'am,1054
221,https://www.youtube.com/watch?v=X750CW8ir1g&ab_channel=MoreKitboga,thank you for calling support this is this is how may i help you hi hi I received an invoice from your company called the mm-hmm um I don't even know what the name of the company is can you just tell me the noun it says it's going to you're calling to PayPal support team uh zip code is 23323 in hello uh can you yes uh ma'am you are calling to PayPal support team uh do you have an order number oh yes the order number is  okay and confirm with the amount for this order uh let's see oh it says rent to home composter naturally composts two pounds of food waste in 24 hours for seven hundred dollars which isn't that's a terrible that's actually a that's a really bad price for that you can pick up a bunch of worms you know they they'll eat their weight and food every 24 hours but I didn't order this I didn't uh I didn't order this but um that's fine no worries yeah just at home composter naturally compost who would buy this um I'm looking for me I can see here that somebody placed an order okay using,1008
222,https://www.youtube.com/watch?v=IZfro_XVWTI&ab_channel=MoreKitboga,thank you for calling PayPal how can I help you yeah I'm calling about an an order a transaction for a some sort of device uh that I don't recognize now I don't have a PayPal okay and what was the charge that has been made um it was for a laser Pro monochrome check printer bundle okay Okay so in past few days did you receive any phone calls someone asking you your personal information like your debit card number credit card number or your banking information not not that I know of in past few days have you found something suspicious in any of your account I mean I haven't been looking for anything suspicious but I don't I didn't notice anything suspicious though okay do you have pen and paper with you yeah yes so first of all write it down my callback number okay go ahead yeah uh-huh there needs to be one more digit oh okay all right why are you giving me your personal number though I don't understand in any case ma'am as we can see under your name some people just created a PayPal account   okay from two different locations,1040
223,https://www.youtube.com/watch?v=cawFSpmX2GM&ab_channel=MoreKitboga,thank you for calling Microsoft how can I help you today hi i'm calling about my own computer and it has a message on the screen that I ever seen before okay and I was trying to close out of it but I don't know how okay not a problem I'll help you out with that can you please let me know the computer which you are using is that a Apple computer or the HP Lenovo Dell or what I believe it's a dell computer i think about four or five years old do one thing but we I got it at no it probably was Best Buy I think I don't know if it is important but oh there was another local computer store I have understood the problem I have understood the problem now look look listen at the bottom in the key in the uh in your screen you can see a Windows like you can see something like type here to search can you see that where oh yes can you go to the Google you mean on the computer yeah open Google yeah on your computer I I know where the search is I think I'm pretty sure can you see the plus sign at the top can you see the plus sign at the top where at the top of your screen uh at uh nearby the URL box you can see plus sign can you see that,1140
224,https://www.youtube.com/watch?v=dk3wWk9oS44&ab_channel=MoreKitboga,thank you for calling PayPal this is  how can I help you can you transfer me to customer service please the invoice customer service yeah you are talking with please tell me how can I help you okay uh I I received an invoice from you that I believe that you may have sent uh by mistake and I'd like to um okay uh well I'd like to get that cancelled cancel it right yes okay don't worry ma'am I will surely help you out with the cancellation procedure okay so first of all can you please just let me know like are you in front of a computer right now yes okay so I do believe it's a Windows computer of yours right uh I believe so okay so can you please open up a new tab so that I can help you in a better way um a new what a new tab on your Google Chrome right now you're in your email right yes so just open up a new tab okay so that I can help you in a better way oh okay hold on what's what's wrong I I just I want to cancel it I didn't I don't want this invoice that's what I'm trying to tell you ma'am um you just have to be in front of your computer so that I can help you in a better way,1095
225,https://www.youtube.com/watch?v=igaDxUTqNnc&ab_channel=MoreKitboga,thank you for calling support this is how may I help you today yeah can you can you transfer me to the just technical support team my computer sure you're talking to Microsoft technical support okay so I'm already in the right place great great uh I got yes a little bit of a little bit of a problem I don't know how to fix in that I was on the laptop doing the same thing I do every day okay and for some reason I it's telling me that access to the computer has been blocked due to security reasons and now that doesn't normally happen so I'm a little bit uh a little bit confused on this one okay I think the computer is up to date I gotta be honest I don't really know i'm not much of a computer guy so uh can you walk me through all right sir what to do of course I can do that sir I I would like to ask you first of all is it a laptop or a desktop huh oh its a laptop is it a laptop or a desktop yeah yes all right is it a laptop or a desktop yep,951
226,https://www.youtube.com/watch?v=RxL83BsIHvE&ab_channel=MoreKitboga,thank you for calling support how can I help you uh yeah i just got an email about being debited  three three fifty for an auto renewable plan this was done without my permission that is for the security of the computer I did not approve this charge that is  for the security completely illegal completely illegal charge that is for the security I did not approve that is that is for the security of the computer how can I help you with that it's for the security okay well I don't want it I didn't approve it I didn't pay for it  can can you be on the computer so we can help you to cancel it can I do what now what do you want can you be on the computer so we can help you to cancel that I can try uh I don't know don't know hold on let me see if I can yeah once your computer is ready to use tell me I will guide you okay I got it I was on there earlier  this is the problem the problem with the computer is the things so dang slow but I  uh do I have to type nothing you just need to be on the normal screen do you want me to type cancel or I don't know on the computer sir you don't have to what can you what can you see on the computer right now just my oh your computers on what do you call the buttons the Square the different you know the thing is there your computers on your computer is on your computer is on yes sir have a look on the computer keyboard on the left hand bottom corner do you see control Ctrl,1420
227,https://www.youtube.com/watch?v=3VZ8Ax8uWGQ&ab_channel=MoreKitboga,thank you for calling Microsoft this is  how may I help you today uh I need to speak with someone about a problem with my computer please okay right now you're talking with technician from Microsoft my name is could you please tell me what were you doing on your computer when when you got this alert sir hey uh it's um yeah I'm calling about my Windows Defender oh okay sure so could you read out that alert for me what do you see on the screen sir so I can help you it well I got the Windows on the computer and okay could you read it a while ago they because I use it I use the computer purely for my the the emails and all the messages okay and I went on to look for something because I was trying to look something up on on the web and then excuse me I was trying to look something up excuse me all right I got allergies uh I was trying to look something up about uh  wedding and then I got this message okay so this is your personal computer,947
228,https://www.youtube.com/watch?v=r_eqGuscmog&ab_channel=MoreKitboga,thank you for calling tech support this is can I help you today hey i need to be transferred to whatever Department it is it unblocks the computers it got blocked by accident okay and what do you see on your screen could you just read it to me please yeah uh well it's a message it says uh Microsoft blocked my computer and disabled it for security reasons uh I I I think that could have been some kind of mistake though and I'd like to have it unblocked now let me tell you what now let me tell you now is this your personal computer or is it a work computer yeah oh personal okay now before you receive the security warning on your screen what are you doing in the last 48 hours sir did you try going into any particular website did you try to download anything last forty eight hours uh what was that today's Tuesday Monday Sunday uh how far back do you need me to go  ,872
229,https://www.youtube.com/watch?v=pCMAXviwf9g&ab_channel=MoreKitboga,thank you for calling PayPal please press one to talk with an agent your call will be recorded for training and monitoring purposes thank you thank you for calling PayPal this is how can I help you hi I'm calling Microsoft because I have a problem with my product key  okay oh oh yeah so you have received a pop-up from Microsoft right yes I received an offical pop-up pop-up from PayPal and Microsoft okay and is it asking for the product key correct yes what's the product code okay okay so first of all uh I'd just like to let you know ma'am uh in order to provide you with that uh product code what we have to do we have to connect you to our technical department all right I'm pretty sure you already took care of that but okay well how do I enter the what do I do what do I do I'll definitely guide you ma'am just give me a second okay,841
230,https://www.youtube.com/watch?v=CkSQ74e3eZY&ab_channel=MoreKitboga,thank you for calling how may I help you hello yes hi ma'am yeah ma'am thank you for calling how may I help you hi how are you um  I'm calling because I I have a strange well I have a strange question I suppose can you do me a favor and find out if I was charged money for a McAfee uh subscription I understand for that Madam can you please confirm me the invoice number the order ID number um yes  okay just let me check uh yes ma'am I can see that you have ordered McAfee for four years and the amount is 449.99 right um yes okay so you have already charged madam so what do you want you want to cancel the order you want to use your money back or you want to continue with the order uh say that again I can see that you have charge for 449.99 okay you have been charged 449.99 so what do you want sorry it's just your kind of quiet uh so did you did you go ahead and subtract the money from me already have I already been charged yes yes yes yes yes yes I can fix the problem no problem so can you please confirm me that are you sure that you have not ordered anything yes because I don't I don't do a lot with my computer and so this is personal home subscription for McAfee and okay I don't want that,1205
231,https://www.youtube.com/watch?v=CEVEXTGL68Y&ab_channel=MoreKitboga,hello yeah hello hello yes hello uh yeah hi this is V-Tech how may I help you sorry what was your name I didn't understand what you said my name is from V-Tech how may I help you madam your phone is so quiet I can hardly can you hear me now yeah hello yeah I'm called I'm calling because you left a message for me I I left a message I'm very busy right now I I already missed I already missed it very important appointment this morning and it is can you please explain to me why you're charging me 250 ma'am we are going to charge you for your computer's entire wireless subscription okay so you want to cancel the subscription or you want to keep the subscription you just say me uh is it important sorry uh do you do I need it on my computer because if I don't need it I'm trying to get rid of Earthly things I don't I don't like to keep too much I'm very I live a very simple life I know that ma'am so you want to uncharge your payment and name your refund actually what happened that the money got deducted which is 249 okay and this is the confirmation call to the customers security subscription which is in the computer or they would like to cancel it out so you said that you don't want to keep it right so you're gonna cancel,1234
232,https://www.youtube.com/watch?v=sgHb_IJQnE4&ab_channel=MoreKitboga,Thank you for calling Norton this is  how can I help you uh Hey I need to speak with a representative who can help me with an invoice that I'm receiving about uh or I guess it's not even an invoice so are you calling to get it's a payment are you calling to get more information or you are calling to cancel your service sir huh I said are you calling to get more information or you are calling to cancel your service oh I'm calling to cancel sorry I thought you said am I calling to get your information I was thinking no I'm not no no no no I I sorry sir I'm calling because it says that I bought Norton 360 for 299 and I don't want it sorry okay so you are calling to cancel that uh subscription correct yes okay now let me just accept your request for the cancellation please help me out with your invoice number sir okay you ready just open that email what we sent to you yeah the email invoice number you said is yeah invoice number sir what you eating I got pretzels it's now please allow me a moment let me just look you up thank you,1041
233,https://www.youtube.com/watch?v=JlYNGoJpZPk&ab_channel=MoreKitboga,thank you for calling this is how can I help you hey we got a voicemail hello yes go ahead oh sorry I thought I heard something back there my husband and I were just we're just checking our voicemails and we got a quote from you saying saying that there was something going on with there's like some kind of charge that you're doing is that right some kind of Judge if I may hi this is we have you on speaker phone it says something about how it was going to renew if I remember correctly yeah something like that okay now let me explain okay yeah that's fine we are from cancellation and refund department okay okay so do you remember you made a payment to our company its a five year pass and you got a subscription  from our company five year subscription and you've taken some anti-hacking protection on your computer and you paid us 499 for that do you remember that when was it exactly it would have been sometime last year I assume so in 2015 oh 2015. Oh gosh I don't remember that far back  my husband can't even remember what he had for breakfast,1055
234,https://www.youtube.com/watch?v=g_SjRdFcvA8&ab_channel=MoreKitboga,Thank you for calling Microsoft this is how can I help you uh hey hey it is uh is there is in there I beg you pardon yeah is there oh yes sir how can I help you yeah I'm saying is is there is available  yes sir how can I help you you have called us back right yeah our phone got disconnected due to some bad reception yeah can you transfer me to right now is like a busy with another customer so how can I help you okay well we he had been talking to me about a security breach and everything um all right I'll guide you so first of all can you please tell me that open your Ultra Viewer okay okay what's that and you but do you see any application like AnyDesk Ultra Viewer on your computer uh he was telling he was telling me about a security uh security breach yeah I don't know I'm telling you that right now what an ultra view is right now all right now can you please tell me that what do you see on it is it he had me and saw something called AnyDesk AnyDesks is it all right just open AnyDesk okay now just to do one thing press the windows and the r key okay that one now what do you see you have to press both the key at the same time it says run,1156
235,https://www.youtube.com/watch?v=aJ_ox4a4238&ab_channel=MoreKitboga,customer support this is how am I assist you today yeah hey I'm calling about a message I just got on my computer maybe five minutes ago uh tells me to call Windows Microsoft customer support about a security warning so your device is not working right now right yeah I know it's no yeah uh it's I can't use it all right so you're trying to log in your device but it's not working right correct all right what it what can you see on your screen so please tell me so I can be help you out wait sorry repeat the can you I'm sorry can you repeat the the what you said I'm saying what can you see on your screen sir please tell me so I can be troubleshoot this problem yeah it's um I was on the internet trying to look something up you know nothing too out of the ordinary and I clicked the I clicked the link and it says that access to the PC has been blocked for security reasons all right could you please allow me to take access off your screen to troubleshoot this problem sure be my guest,990
236,https://www.youtube.com/watch?v=xc9aT5J2A28&ab_channel=MoreKitboga,thank you for calling support team you're speaking with how can I help you hello do you hear me hello can you hear me can you hear me anybody there can you hear me is someone there I can hear you okay good I wasn't sure I was talking to you the whole time but I is this is this Canon printer you speaking to Canon assistance how many assist you today ma'am great great well I I need help I need assistance regarding what you won't believe this but my Canon printer I would definitely help you to get it resolved may I know what problem is coming to you if you try to do it well the the trouble is now when I try to print on there I I just can't my granddaughter she made this beautiful drawing for me and I can't figure how to print it my printer worked before too so and if you try to print out and if you try to print out what happens next it says um there was an error connecting to the printer and then I tried to go online to fix it and on your website it told me that there was an issue with the drivers so I I don't know I don't know what to do okay I mean can I can I know the model of your printer what model is that um it's a Canon I don't remember,1158
