TEXT,LABEL
thank you for calling mcafee you're speaking with abel how may i help you uh yeah hello yeah how's yeah hi this is uh this is i'm calling about an email that i received earlier today uh may i know uh what it says sir yeah uh it says um due february 2nd 298.99 uh mcafee incorporated powered by quickbooks we have received your order and it's your orders being auto renewed but uh i don't want this i didn't order this i think there's been some kind of mistake i think there's a mistake am i speaking with it's we're speaking with yes okay there must be an invoice that would be a invoice number would you give me that please uh yeah on the on the email it says please give me a moment i'm gonna check it okay okay thank you  i can see over here that it's an order for mcafee total protection renewal it's a renewal of your previous year's order that's what i'm saying that's what i'm saying uh are you are you not using the software anymore,scam
"with Amazon how can I help you I I need to speak to uh the I guess fraud department Amazon yes ma'am this is Amazon fraud prevention department how can I help you oh wow okay so I I got an email saying there was a 17,500 90 wait oh 1,750 I mean that's still a lot though uh 1,750 order and this is fraud you did not prevent this fraud this is I did not place this order it has a an ugly looking Mouse for a computer I did not do this okay okay ma'am so do one thing first like uh confirm me the order ID okay so I'll be looking forward to this and I'll let you know and I I guess like you're a existing customer of Amazon right what like do you have an account with Amazon I don't I use I use my daughters sometimes but I don't have my own maybe that's okay do you think that's how it happened do one thing like confirm me the order ID of yours okay um okay the order ID it says uh where's the order ID hold on thank you for shopping with us do you see the order id",scam
hello yes hello thanks for calling the customer support this is how can i help you hi i i think there might have been a mistake and i i need to talk to somebody from customer support yes you're talking to the customer support of amazon tell me how can i help you madam it's now a bad time no madam tell me how can i help you oh it sounds like okay well i i got a um i got an email saying that i ordered an iphone 13 pro and but i it's going to wellington florida but i but i don't i didn't i didn't order an iphone and i don't live in florida i see madam we are very sorry for the inconvenience cost to you would you please help me out with the order id number hold on i printed it it says  all right and madam is the when was the last time you remember using your amazon account um i don't think i ever had an amazon i've used my daughter's amazon before but i never made one myself i'm not good i'm not good at the computers okay no problem so right now you're sleeping in front of your computer right now no,scam
thank you for calling amazon they said  i'm assisting you hey hey listen i i'm calling because i got a email from your associate  i think it says sorry i've always been bad with names uh but anyway it says it says that i i have a several orders for ppe shields about covid something about covid 19 i don't know what the heck this is but i uh i don't think this is i think someone might have been placing orders for doctors or something um but under maybe with my name and now was asking me to pay for it so i don't know if you can okay all right uh so sir could there be a possibility that if you've been uh like you might have given the access to your amazon account to someone else uh i don't i mean i don't even use i don't even use my own amazon i use my i use my daughter-in-laws sometimes okay so i'm not sure i don't know if i it i don't know maybe it was a mistake i just wanted to call and double check because it says that i owe a bunch of money i don't want to get a bill i don't want to get a bill or anything,scam
thanks for calling support this is how may i help you today uh hey can you sorry i'm sorry to bother you i i need to speak to somebody from the security department the technical security department please uh are you reached to the right person ma'am oh thank you i can help you out with that i was on hold for a while there um okay i i've i made a i made a mistake and i don't i don't i'm not really sure what i did i was i was i was trying to look something up for christmas and i i got this i was looking at my emails trying to figure out if there's going to be if the package is going to arrive on time because i i just found out that my grandkids are going to visit for christmas and i didn't buy them anything this year because normally i i visit them later never mind you don't care about that um so i i i was going on the fedex or whatever page to type in the package to see it to see if it was going to show up and the next thing i know there's this message saying that my computer is blocked well anyways that's when i started blasting and i figured i'd call you oh uh do not do not worry about that make sure that do not turn off your computer okay i just wanted to confirm your name before we go ahead so that i can assist you with that right,scam
hello hello yes sir can you hear me yeah can  yeah i think i i just called a second ago uh hello yes can i please talk with the accounting department sir my name is this is the cancellation department of norton how can i help you today oh the cancellation department um is this who i need to talk to to cancel my payment yes yes yes yes right okay right now the present moment do you want to continue with that software you want to cancel it and get your refund back to you oh oh i don't want it um i don't even know what it is to be honest i think this could have been like i might have accidentally it might be yes yes so right now the present moment sir but can you please confirm me the invoice number um let me look for it it says okay now i want you to open up your google chrome browser sir do hello what do you want me to do i just want you to minimize your email and open up your google chrome browser sir oh okay i can do that sorry i think i can do that all right ,scam
thank you for calling support you're speaking with how can i help you hi i'm i'm calling in regards to a little bit of a problem that i'm that i just got on my my computer i don't okay i don't know exactly what it is but but i was browsing the web and it said that access to my pc had been blocked okay not a problem ma'am we have to just diagnose your system and can you tell me one thing ma'am what was the last thing you were doing on a computer when you get the alert well i was trying to get some someone told me about a subscription box for crows called crow pro and i was trying to view their web page okay can you tell me another one thing ma'am they're like did you clicked on any type of link or any type of advertisement well i tried to buy their i tried to buy their two-month subscription plan but then this message appeared not a problem actually this can be an attempt of like in suspicious charges this can be an attempt of breach as well so we'll be just diagnosing your system okay ma'am be online please all right,scam
hello yeah hello can you hear me yeah can you hear me all right i'm sorry i uh sorry hello okay yeah i can hear you well it's very hard to hear you right now uh i need to speak to somebody in regards to an order okay what was that all can you tell me a order id number i want you to tell me your order ID your phone isn't really coming through right now i can barely understand what you're saying can you hear me ma'am is it better now you can hear me is it better oh yes now like now i understand what you're saying before it sounded like a walkie-talkie okay uh yeah because it was it was a head a headset yeah i checked so tell me what's your query now off like a herd of turtles huh okay well listen i won't take up your time here uh i know what's getting to be the end of the day but um no problem ma'am i i was going through my emails on the afternoon and i noticed a strange invoice from norton a strange invoice what do you mean by strange strange like i wasn't expecting this i don't think i bought this okay just tell me can you tell me the invoice number so i can see in my data,scam
thanks for getting connected with the norton support team my name is how may i help you hello there how are you i'm doing fine sir how are you great uh so i'm trying to figure out what what's going on with a email it says thanks for using nor norton life lock computer protection plan and it says your subscriptions been renewed and your card has been debited 299.99 so i i didn't i don't think that i used that and there might be kind of a mistake are you familiar with this with this norton plan sir let me inform you yes it is for your anti-virus protection of your computer what is that and you have been renewed norton is an anti-virus software for your computer protection no i mean what is it like an anti-virus like an anti-viral sir go ahead it is a software that protects you from malicious software and ads and it it like protects your computer from all kind of viruses and junk files oh okay it doesn't let you enter it so that you when you search the internet is it good to have that  your computer isn't safe sir it is up to you you already have it uh we have renewed it and an amount of,scam
thanks for calling norton antivirus it's here how can assist you today hi i'm having some problems with my uh i guess norton subscription uh could you just help me out with the invoice number which you have received into your email yeah it is uh you know what i actually don't see oh never mind that's right is what is what I see right there I can see in my system the norton antivirus which was running into your computer the was expired on yesterday and today is the auto renewal date now the reason you have been got this confirmation email from our company so right now you want to enable the service and do you want to cancel it i don't no i don't want to renew it no thank you you want to cancel it right um i'd like yes i'd like to cancel it okay in order to cancel it you need to follow some small procedure from our company and the procedure is you need to pull up online cancellation form and you need to help any device like computer or a laptop so right now i do believe are you sitting in front of your computer or laptop right uh i guess i can yeah are you are you in front of your computer or laptop,scam
hello hello hello i'm sorry hello yes sir this is how can i help you yeah i got a call from this number about an internet internet thing uh yes yes we are calling you from the internet service provider sir and this is about the internet services which are not responding so can you just tell me like are you in front of the computer right now you're i'm sorry yeah i i can be in front of the what's wrong with uh internet internet so last night we had a technical failure on the main server from which you're getting the internet services so most of the services on your internet line right now not active so it means that you might be losing the internet connection if you do not go ahead and reactivate the services so this is the reason we are calling you and just go ahead and update the services back to normal so is it possible for you to be in front of the computer now it's my internet i've been using my internet all day all right it's not all the services like 60 percent of the services are not responding but there might be a possibility like all your services might get stopped so this is the reason we are calling you,scam
thank you for connecting with norton this is david how can you help me today uh hey david can i can i get connected to anybody who handles um like the accounting i guess it'd be the accounting department uh like we we are from the refund department just go ahead and tell me what happened so that i can help you with what department did you say you were with i didn't catch that we are from the refund department the banking department the banking department okay can you hear me okay all right you are connected with the banking department how can i help you um okay well i i just need somebody to to cancel an order i guess it went what went through for 500 and all right 94 for xfinity actually which is okay actually uh can you can you please confirm your order id can you please confirm your order id number or the invoice number so that i can check on my system uh um all right thank you for confirming the invoice number uh like i can see in my system uh first of all i believe you know that not as a service provider who protects your computer from viruses and malicious files so the services was running on your computer but yesterday the services got expired and it has been auto renewed so that is the reason you have been charged for two years premium subscription plan from norton what's weird is that is the reason you have received the email because we have sent you the confirmation,scam
thank you for calling Amazon how can I help you hey I need to speak with somebody who works in the accounting department please yes ma'am tell me how can I help you you're talking to from billing team maybe I can maybe I should repeat that I need to talk to somebody can you hear me hello yes I can help you perfectly fine ma'am yourself into the billing team right now how can I help somebody who works in the accounting or customer service department literally anyone who can help me would be fine okay sorry guys yes ma'am sorry that I'm upset I'm really stressed out today no you don't need to be upset ma'am I'm very stressed out just relax ma'am okay relax please well after the accident things haven't been going well just tell me what's the concern okay um there's um sorry about that sorry to hear that yeah well I probably shouldn't tell you about what happened yeah since you asked no that's okay ,scam
this is how can I help you yeah I got a call about you guys shutting down did everything going on or something about my computer having a like software support from you guys is that right correct you've just gotta call about that we are going to be shutting down due to this covid 19 as per the usfda has been instruct that we cannot run the operation at this point of time so we are just trying to be calling out of the people who have our subscription with them we are just trying to go ahead and initiate their refund for their particular subscription amount which you have paid with this covid 19 as we are not able to run our operation at this point of time even we are not sure when we can start again wow as you know the situation so today so you're saying that the FDA actually the FDA is shutting down your your business entirely like yeah because see basically we are working over the virtually we are working for the United Kingdom we're working for you as you're in the united states of America we're working for us in Australia and the European country as well so our service team is usually moving here and there to just give the services to our end customer,scam
 thank you for calling support how can i help you hi i need someone to help me with a problem i've been having you tell me what problem you're having yeah so i was trying to research something and on youtube and when i typed you space tube it um it took me to a page that said my computer had been blocked from the windows the microsoft it has your number on it all right so it's a laptop or it's a desktop yes it's a laptop or it's a computer miss yeah it is what it is laptop no it's a uh it's the desktop computer with the um it's a desktop computer yeah all right yeah so can you just see on your keyboard on the left bottom of your keyboard there will be a window key a key with the four boxes in it can be able to see that where on the left bottom of your keyboard uh there will be a key with the four boxes in it yep i see it you have to press that key along with the r key r as in romeo key at the same time okay wait the one on my computer or wait what are you talking about no on your keyboard miss on your keyboard there will be a window key a key with the four boxes in it correct sorry hello hello i think i see it on your keyboard there will be a window key you have to press that key along with the r key,scam
hello can you hear me hello hello ma'am how may i help you today hi i was yeah i got a i got a message on my computer i was talking to all right well i do apologize for that may i know what were you doing at the time when you got this message on the computer i was on something called wikipedia it's a i guess it's a new website where i got it i don't have to buy encyclopedias all of the things about it are right there and I want to know and i want to know for which purpose you use this computer for like for email facebook banking shopping ebay i've done all of those things on this computer all of the above all right make sure one thing ma'am that you won't do any missile thing with the computer until we go ahead and fix it for you okay because if you do any missile thing it might be a possibility you want to end up by losing up the informations here on the computer now i want to know is that a laptop you have or a desktop you have it here yes yes it is all right now what you have to do here i want you to look at the keyboard carefully on the keyboard very left hand side down bottom corner there would be a windows key a four flag microsoft windows key can you see that uh where uh and where where was it exactly sorry on on the left on the on the on the left hand side down bottom corner there would be a four flag microsoft windows key can you see that yes,scam
thank you for getting connected with support it's here how may i help you hi hi i need to if you could hello oh hello hello hello yeah is this phone working thank you for getting connected with support I beg your pardon can you hear me yeah i can hear you right now oh i need to if you could transfer me to uh whoever deals with um uh the billing or accidental purchases please you want to be transferred to the billing department i don't i don't know why i have an email that says i'm being charged you know i don't want to be charged okay okay so i'm like what we got it like do you want to cancel the services and get a refund back i i don't know do you want your refund yeah i think i think so well it says my family mccafe plan yeah macafee yeah I've had the macafee before but it wasn't four hundred dollars okay so ma'am do you see the pandemic you know time has changed so yeah  anyway so like i believe that you want uh your refund right i don't did you charge me already yes yeah it was an auto renewal and it was auto debited,scam
hello yes how may I help you um I'm I need to have a I need to talk to someone about a bill that I didn't pay oh yes ma'am like we are calling you today to let you know that your account will be Auto charged today 299 for your computer maintenance subscription so you want to continue or you want to cancel it I I thought it was a bill that I forgot to pay I've been forgetting to pay a lot of bills lately so what is what is the amount do I owe you money or are you gonna are you gonna charge are you gonna charge me for it yeah we are going to charge you for that okay okay well I was I was calling because I wanted to make sure that I didn't forget if you thought okay okay so can you can you yeah can you be in front of your computer I can why because for the charge you need to be in front of the computer okay oh do I do I have to take a picture or something because of covid i heard that i might have to do that yeah I will help you and I will guide you don't worry okay okay,scam
thank you for calling the support desk of Norton my name is how can I help you hey how are you  I'm good sir how about you I'm doing I'm doing okay got a lot kind of got a lot going on I'm starting to I sold I sold my I sold my business and if I'm honest I don't know what to do with myself i understand I retired I retired a couple months back sold the business and now I'm sitting here with all this time on my hands and I I I I'm wondering if that was the right decision I understand that uh anyway it looks like I got an email from you guys saying that um I'm being charged for something okay uh do you have any reference number or any invoice number or any order number so that I can pick it up on my system sir uh hold on let me is there any way your phone you've got a tv on in the background that's very loud is there any way you could no sir that's not the TV the thing is those are my colleagues trying to help other customers that's the reason you're getting it,scam
hello hello hello well hi ma'am this is I just missed a call from this number you could not hear me how may I help you hello can you hear me yes hello can you hear me um are you with Microsoft I'm calling about that's correct a problem that's correct  um hold on just one second are you with Microsoft Windows Defender yes this is uh helpline we provide support for Microsoft products how can I help you ma'am oh I have somebody else helping me already so never mind thank you okay okay so I I was on the you know the internet and I I there was a message on the screen it was telling me that access to my computer was blocked and okay and for the life of me I can't figure out why because no I'm pretty sure I already paid my bill for the internet be I'm I'm 95 percent sure because I always pay the bill the day I get it I don't wait until the very end but it says my computer is blocked and I don't know why and uh would you mind reading out the exact notification you have on your computer please it it says app and finance track Dot dll threat detected Trojan spyware access to this PC has been blocked for security reasons and then to contact windows and if I click deny it doesn't do anything okay uh what exactly was the last activity you were trying to do on the computer ma'am ,scam
thank you for calling Amazon this is how may I help you ah yes I I need to talk to somebody about my Amazon account please yes ma'am I'm going to help you tell me how may I help you yeah Amazon itself yes yes this is Amazon good I'm told there's a charge or some kind of mysterious charge okay there's some charge over there yes ma'am after that yes but I don't use my Amazon account anymore so it's quite strange for some reason you've put money someone has been able to get money from my account but I don't know how that's what I'm trying to find out okay okay so ma'am you're saying that the charge is there something like that but you're not able to see that what is the charges right correct no right false never mind what I'm saying is I got a voicemail saying someone purchased something on my account but I don't use my account anymore so it wasn't me I'm not sure what happened exactly that I have told you ma'am that I have told you that something has been charged over there but you are not the authorized person who charged that and you want to know the reason why giving the information to you right,scam
you there yes I'm here who's speaking please yeah this is Tony I got an email saying you had a business opportunity you wanted to talk to me about yes that's interesting thank you for calling Mr uh where you follow from I'm calling from Louisville Kentucky uh who do I have the pleasure of speaking with yes this is  you got an email from right hey what hey how are you you do it that was really curious to hear about your business proposal because I myself am a bit of a businessman oh okay that's nice that's very interesting um can you send me an email so I send you the details of the business the business opportunity I'd prefer to discuss the business opportunity over the phone you never know who's watching your emails if you know what I'm saying nobody's watching it's fine it's fine it's fine trust me always watching are you serious are you serious about that okay fine um I've got a 150 million dollars investment opportunity and I need a partner to do that okay with me I could you said 15 million dollars somebody I could 150 million dollars 150 million oh lord god almighty yes that's a lot of dough yes right there yes good that's why I said you need to call send me an email and I'll get back to you with details so did you find it more interesting then we can talk about things what kind of opportunity is it,scam
the cancellation department this is how may I assist you hi my husband I got your call yep voicemail ma'am what's going on okay uh do you have your personal computer is it at your place yeah we have a computer yes so the firewall protection for your computer has expired he's talking about a computer and um he's talking about our computer the box with the things the technology yeah yeah yes okay what's wrong with it okay the firewall there was a fireball protection which you were subscribed to which is expired now you have to pay 300 to wish and continue the new updated version do you wish that or you want to cancel the subscription and get back your money oh I like free money let's get the money back yeah we'd like the money back please um okay if you like the money back I would request you to go to your computer you will be getting a form from us that is the cancellation and the refund form you just have to fill the refund form from there okay just let me know whenever you're there in front of your computer I'll be sending you the form right away all right,scam
hello yeah hello can you hear me yes ma'am a very good day to you yes I can hear you good day to you sir good day to you um I received a call um just a few minutes just a few minutes ago about an existing online maintenance program that you had for me uh ma'am yes I do believe that you have a home computer with internet connection and you do remember about the services which you took from our company for your computer well the computer is one thing but remembering is another thing I do have a computer sorry I said never mind keep keep going honey keep going okay ma'am okay all right I'm telling you ma'am I actually ma'am this time as this is an auto renewal contract okay for your computer for this lifetime protection of your computer you just have to pay one thousand five hundred dollars okay what but if you are not interested to renew this program I'm sorry you're telling me I have to pay fifteen hundred dollars for something if you want yes ma'am if you are interested to renew that because it's auto renewal contract if you're interested they will automatically renew this contract and what they will do they will charge you that is fifteen hundred dollars for Lifetime protection of your computer but if you are not interested to renew it you can do one thing you can fill out the live cancellation online form on your computer and you can cancel this contract,scam
welcome to customer support this is how can I help you hi i need to talk to somebody about an order that was placed uh for yeah let's see looks like 5769 um on Amazon okay uh sir I'm sorry for this inconvenience at first could you just give me that order confirmation number and your name so that I can go ahead and check it out from my end yeah yeah my name's or okay can I just okay go ahead uh I mean is what everyone calls me but is my full name okay and sir just uh give me that order confirmation number so that I can go ahead and yeah take it out from my nickname's uh and it says Forex machine 56 inches okay uh all right just hold on okay uh yes sir yes uh over here I can see that there's in charge for a Forex machine under your Amazon account what is that so if you did uh sir it's some money counting machine and someone making this order from Queens New York can you tell me did you know anyone from Queens New York,scam
thank you for calling cancellation department this is how can I help you hi I'm I is ther anyone who can help me with hello yes ma'am I'm here go ahead oh is there someone who can help me with a strange invoice about a balance board waist twisting board yoga Fitness Pilates stability disc anti-skid training Balance gym board exercise workout equipment charge that I got for 563.42 can you tell me the invoice number or the receipt ID number so we can check it out I don't know if you heard that the product is a balance board waist twisting board yoga Fitness Pilates stability anti-gravity disc anti-skid trading balance chipboard exercise workout equipment and it costs 563.42 but I didn't buy it I understand can you tell me the invoice number or the order ID number can you tell me that yes the invoice is let me check it out thank you okay well ma'am actually we have received an order from your PayPal account and we have also found some suspicious activities from your account that someone tries to send money from your account to someone else account so that's why we have sent you this confirmation email to confirm it whether that was you or not okay,scam
thanks for connecting with Ms service this is  how can I help you today uh uh hi you said your name is  is me there yeah you were speaking with here from Ms service well nice to meet you I just wanted to quick call and uh follow up on an invoice I received about a invoice for for MS Office okay you need any help about the services um yes all right no issue I'll go ahead and help you in that if you just look at the invoice you will see there is a order number or invoice number uh yeah let me pull up the email uh okay um and you can you confirm me the amount uh 349.56 it says okay  well it says oh all right okay your name's  correct uh  yes okay yeah you are here all right just give me a few moment oh actually I gave you the wrong invoice it's uh invoice is sorry uh can you go ahead one more time that's that's that's what it is let me dial it tell it in this is what we're looking at,scam
thank you for calling Microsoft this is how can I help you uh yes I need to speak with somebody who can help me with a uh a Trojan spyware please okay no problewm with that can you tell me what you were doing on the computer once you got that alert what was that  what he was doing what was doing on that computer once you got that alert oh I was trying to figure out how to knit a sweater with cat fur oh okay can you tell me Miss it's your personal computer or it's your office computer yes all right can you read the alert for me what did you see I took it takes care of it it was very loud so I had to turn off the computer uh took a picture you just read that alert Windows defender security Center um alright windows defender security Center app ads Finance crack Dot dll access to this PC is been blocked all right I got you can you hear me can you hold the line I had to set the phone down to read that alright I listend that can you hold the line so I can quickly go ahead and check it out each and everything from my side ,scam
thank you for calling Norton this is how can I help you hi there uh thank you if you could please transfer me to anyone in the help desk who could help me cancel an order that would be greatly appreciated thank you I will help you are you in front of your computer I am yes okay can you give me five to ten minutes and I will give you a call back um God can you transfer me to someone else then I mean I really want to get this thing canceled I don't have a lot of time you know transferring someone else I will help you I will be I will go out and call you and I I don't want to just sit here and wait for 10 minutes just can't just transfer me to someone else in the help desk okay do one thing which browser do you use Google Chrome Firefox Safari yeah which browser I use Google open the Google Chrome all right now at the top on the Google Chrome something is written or is it blank it's just blank now type over there billing Norton department.com uh hold on,scam
hello thanks for calling to helpline support how may I help you hello I'm calling because you guys sent me a message earlier today and I wasn't able to call you back in time yes Madam you're yes oh yes Madam you're right yes i am this call because of your computer subscription has been expired and today you are going to charge 299 and if you don't want to charge Madam you have to cancel the subscription because it's an automated renewed process okay so we are on a confirmation call like you are wanted to cancel the subscription or you want to continue with the charges what do you want charges i'm sorry did you say there's charges against me and I'm wanted right now no Madam it's been automated renew process it came along with the computer without this to this protection computer is not able to operate you okay so we are on a confirmation call like today you want to cancel your subscription or you want to continue with the charges we will help you out in both cases what do you want Madam just do let me know once how much money how much money do I owe you no no we will charge you 399 dollars okay if you want to cancel we will get back your 399 dollars if you want to renew the subscription you will be simply charge 399 if you want to cancel you simply refund your money back to you,scam
you're speaking to how can I help you um hey hey there I'm calling calling to see if I can have some help with a it's called a Windows Defender security can you please tell me what exactly the message are you getting on your computer what exactly it says yeah yeah well it says that I have a Windows Defender security warning and that access to the PC has been blocked for security reasons and that your computer alerted us that it has been the infected with the Trojan spyware and then it says and what exactly you were doing at that point of time when you got okay what exactly you were doing at that point of time when you got this message well I was I was going on the web because I was looking up I wanted to look up a picture a video of uh maybe someone blowing up a balloon and then sitting out and popping it uh no worries let me go ahead and give you some set of instructions you just need to go ahead and follow it are you ready for that yes ma'am I want you to have a look on the keyboard on the extreme bottom do you see the Windows key which is having four white boxes on it where is that are you looking on the keyboard,scam
hello oh yes hi ma'am this from McAfee Security how can I help you oh and yes you said your name was uh for me I couldn't hear you hello hello yes ma'am yes ma'am tell me yes you called me you called me oh I believe ma'am you have received the confirmation meet from our McAfee for auto deduction of the 399 dollars for your computer antivirus yeah how did you know that are you because uh we just received a call from this number and I believe you are one of the legitimate customers so you have you have you saved in our records ma'am yes okay I thought for a moment nevermind yes yes that's what would you like to do that's why i was calling you that's why I was calling okay so what do you want to do ma'am do you want to confirm it or do you want to cancel it well I I'm not sure what the best choice is but I believe that I believe I believe that the answer is yes so you want to keep it right no no no no no no no I don't know oh you want to cancel it hold on I need to go to the right uh which I believe is canceling okay so have you got it uh yeah I just want to get the money back is what I'm saying I'd like to get another day okay you want to get the money back you want the refund right yes yes okay so do one thing ma'am you need to fill out the cancellation forms you need to be on the computer so I can help you out so kindly be on the computer at this moment okay I can do that um okay take your time okay,scam
thank you for calling Microsoft this is how can I help you hi I'm calling um for customer service please um sorry ma'am  how can I help you yeah uh could you transfer me to the customer service department for which customer service now uh well for the computer uh you are talking with I'm a technician from Microsoft how can I help you oh oh okay so I I have your number on here because there's a okay well I don't I don't know exactly it's hard to it's hard to explain when when I was looking at this page I was reading something and I I remember I stopped and I looked at my phone because I had I set a timer there was a timer on my phone to remind me about the hard-boiled eggs and so I went into the kitchen uh huh it was almost like a dream when I when I went back to the computer I I clicked uh there was this it was a box about um what was it oh guarding it was about uh I'm trying to figure out it's about garden gnomes and I I went in there and it tell it's saying that I think I've done something wrong because the computer's blocked okay ma'am,scam
thank you for calling support this is this is how may i help you hi hi I received an invoice from your company called the mm-hmm um I don't even know what the name of the company is can you just tell me the noun it says it's going to you're calling to PayPal support team uh zip code is 23323 in hello uh can you yes uh ma'am you are calling to PayPal support team uh do you have an order number oh yes the order number is  okay and confirm with the amount for this order uh let's see oh it says rent to home composter naturally composts two pounds of food waste in 24 hours for seven hundred dollars which isn't that's a terrible that's actually a that's a really bad price for that you can pick up a bunch of worms you know they they'll eat their weight and food every 24 hours but I didn't order this I didn't uh I didn't order this but um that's fine no worries yeah just at home composter naturally compost who would buy this um I'm looking for me I can see here that somebody placed an order okay using,scam
thank you for calling PayPal how can I help you yeah I'm calling about an an order a transaction for a some sort of device uh that I don't recognize now I don't have a PayPal okay and what was the charge that has been made um it was for a laser Pro monochrome check printer bundle okay Okay so in past few days did you receive any phone calls someone asking you your personal information like your debit card number credit card number or your banking information not not that I know of in past few days have you found something suspicious in any of your account I mean I haven't been looking for anything suspicious but I don't I didn't notice anything suspicious though okay do you have pen and paper with you yeah yes so first of all write it down my callback number okay go ahead yeah uh-huh there needs to be one more digit oh okay all right why are you giving me your personal number though I don't understand in any case ma'am as we can see under your name some people just created a PayPal account   okay from two different locations,scam
thank you for calling Microsoft how can I help you today hi i'm calling about my own computer and it has a message on the screen that I ever seen before okay and I was trying to close out of it but I don't know how okay not a problem I'll help you out with that can you please let me know the computer which you are using is that a Apple computer or the HP Lenovo Dell or what I believe it's a dell computer i think about four or five years old do one thing but we I got it at no it probably was Best Buy I think I don't know if it is important but oh there was another local computer store I have understood the problem I have understood the problem now look look listen at the bottom in the key in the uh in your screen you can see a Windows like you can see something like type here to search can you see that where oh yes can you go to the Google you mean on the computer yeah open Google yeah on your computer I I know where the search is I think I'm pretty sure can you see the plus sign at the top can you see the plus sign at the top where at the top of your screen uh at uh nearby the URL box you can see plus sign can you see that,scam
thank you for calling PayPal this is  how can I help you can you transfer me to customer service please the invoice customer service yeah you are talking with please tell me how can I help you okay uh I I received an invoice from you that I believe that you may have sent uh by mistake and I'd like to um okay uh well I'd like to get that cancelled cancel it right yes okay don't worry ma'am I will surely help you out with the cancellation procedure okay so first of all can you please just let me know like are you in front of a computer right now yes okay so I do believe it's a Windows computer of yours right uh I believe so okay so can you please open up a new tab so that I can help you in a better way um a new what a new tab on your Google Chrome right now you're in your email right yes so just open up a new tab okay so that I can help you in a better way oh okay hold on what's what's wrong I I just I want to cancel it I didn't I don't want this invoice that's what I'm trying to tell you ma'am um you just have to be in front of your computer so that I can help you in a better way,scam
thank you for calling support this is how may I help you today yeah can you can you transfer me to the just technical support team my computer sure you're talking to Microsoft technical support okay so I'm already in the right place great great uh I got yes a little bit of a little bit of a problem I don't know how to fix in that I was on the laptop doing the same thing I do every day okay and for some reason I it's telling me that access to the computer has been blocked due to security reasons and now that doesn't normally happen so I'm a little bit uh a little bit confused on this one okay I think the computer is up to date I gotta be honest I don't really know i'm not much of a computer guy so uh can you walk me through all right sir what to do of course I can do that sir I I would like to ask you first of all is it a laptop or a desktop huh oh its a laptop is it a laptop or a desktop yeah yes all right is it a laptop or a desktop yep,scam
thank you for calling support how can I help you uh yeah i just got an email about being debited  three three fifty for an auto renewable plan this was done without my permission that is for the security of the computer I did not approve this charge that is  for the security completely illegal completely illegal charge that is for the security I did not approve that is that is for the security of the computer how can I help you with that it's for the security okay well I don't want it I didn't approve it I didn't pay for it  can can you be on the computer so we can help you to cancel it can I do what now what do you want can you be on the computer so we can help you to cancel that I can try uh I don't know don't know hold on let me see if I can yeah once your computer is ready to use tell me I will guide you okay I got it I was on there earlier  this is the problem the problem with the computer is the things so dang slow but I  uh do I have to type nothing you just need to be on the normal screen do you want me to type cancel or I don't know on the computer sir you don't have to what can you what can you see on the computer right now just my oh your computers on what do you call the buttons the Square the different you know the thing is there your computers on your computer is on your computer is on yes sir have a look on the computer keyboard on the left hand bottom corner do you see control Ctrl,scam
thank you for calling Microsoft this is  how may I help you today uh I need to speak with someone about a problem with my computer please okay right now you're talking with technician from Microsoft my name is could you please tell me what were you doing on your computer when when you got this alert sir hey uh it's um yeah I'm calling about my Windows Defender oh okay sure so could you read out that alert for me what do you see on the screen sir so I can help you it well I got the Windows on the computer and okay could you read it a while ago they because I use it I use the computer purely for my the the emails and all the messages okay and I went on to look for something because I was trying to look something up on on the web and then excuse me I was trying to look something up excuse me all right I got allergies uh I was trying to look something up about uh  wedding and then I got this message okay so this is your personal computer,scam
thank you for calling tech support this is can I help you today hey i need to be transferred to whatever Department it is it unblocks the computers it got blocked by accident okay and what do you see on your screen could you just read it to me please yeah uh well it's a message it says uh Microsoft blocked my computer and disabled it for security reasons uh I I I think that could have been some kind of mistake though and I'd like to have it unblocked now let me tell you what now let me tell you now is this your personal computer or is it a work computer yeah oh personal okay now before you receive the security warning on your screen what are you doing in the last 48 hours sir did you try going into any particular website did you try to download anything last forty eight hours uh what was that today's Tuesday Monday Sunday uh how far back do you need me to go  ,scam
